 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                rb94          rb95          rb96          rb97          rb98          rb99          rb100         rb101
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  3.565970E-30  1.192924E-27  1.512542E-24  6.933773E-22  5.913565E-20  1.661932E-16
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.576142E-30  6.059594E-28  8.157080E-25  3.493239E-22  3.364990E-20  8.747160E-17
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.172967E-28  4.598030E-25  1.826473E-22  1.970332E-20  4.899897E-17
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.136334E-28  1.898923E-25  6.610711E-23  8.474755E-21  2.068141E-17
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.953236E-29  1.101066E-25  3.521973E-23  5.013239E-21  1.237195E-17
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.997834E-29  6.224808E-26  1.823431E-23  2.888157E-21  7.293400E-18
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.058646E-30  2.138779E-26  5.428830E-24  1.043019E-21  2.756677E-18
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.268020E-30  7.883983E-27  1.826545E-24  4.175499E-22  1.116777E-18
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.466173E-27  7.781472E-25  2.050224E-22  5.292584E-19
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.619168E-27  3.660259E-25  1.104202E-22  2.636960E-19
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.441221E-28  1.754503E-25  6.112749E-23  1.289133E-19
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.363369E-28  8.531318E-26  3.467677E-23  6.175564E-20
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.578864E-28  4.388520E-26  2.078587E-23  3.059904E-20
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.493732E-29  2.048570E-26  1.168065E-23  1.338990E-20
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.741795E-29  9.900553E-27  6.781798E-24  6.028603E-21
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.051839E-29  4.454517E-27  3.745050E-24  2.506365E-21
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.235625E-30  2.094025E-27  2.133905E-24  1.106576E-21
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.562083E-30  9.308093E-28  1.159594E-24  4.688645E-22
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.174756E-28  6.256187E-25  2.060646E-22
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.243306E-28  2.323562E-25  6.193322E-23
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.379846E-29  8.510323E-26  2.099750E-23
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.119314E-29  3.326554E-26  8.512043E-24
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.308010E-29  1.377718E-26  3.846682E-24
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.189147E-30  6.012557E-27  1.877356E-24
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.640020E-30  2.704298E-27  9.480356E-25
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.033467E-30  1.341963E-27  5.167763E-25
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.711123E-30  7.080406E-28  2.904330E-25
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.457536E-30  3.715884E-28  1.550815E-25
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.670804E-30  2.253417E-28  9.000653E-26
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.388564E-28  4.959955E-26
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.625402E-29  3.046301E-26
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.773238E-29  1.965330E-26
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.032582E-29  1.464271E-26
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.101549E-29  1.077998E-26
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.378675E-29  9.584691E-27
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.794743E-29  8.660497E-27
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.253953E-29  7.712728E-27
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.077953E-30  6.950710E-27
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.543833E-30  6.264195E-27
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.551397E-30  5.560089E-27
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.200759E-30  4.926063E-27
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.752154E-30  4.046563E-27
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.511810E-30  3.592105E-27
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.128883E-30  3.134524E-27
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.417599E-27
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.885628E-27
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.490461E-27
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.200894E-27
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.864076E-28
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.212990E-28
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.209474E-30  6.068385E-28
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.362217E-30  5.172268E-28
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.522402E-30  4.295423E-28
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.763553E-30  3.611127E-28
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.038832E-30  2.841374E-28
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.624809E-30  2.419694E-28
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.253982E-30  2.221267E-28
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.190249E-30  2.181006E-28
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.268589E-30  2.299113E-28
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.123020E-30  2.465748E-28
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.111645E-30  2.700880E-28
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.236302E-30  3.003116E-28
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.041066E-29  3.668607E-28
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.221675E-29  4.148970E-28
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.386053E-29  4.651172E-28
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.768574E-29  5.877317E-28
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.209277E-29  7.190245E-28
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.707931E-29  8.686626E-28
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.316497E-29  1.050526E-27
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.002827E-29  1.253262E-27
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.870182E-29  1.507677E-27
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.811255E-29  1.779539E-27
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.973539E-29  2.404091E-27
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.101572E-28  3.260857E-27
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.523854E-28  4.430849E-27
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.091845E-28  5.980443E-27
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.826222E-28  7.956274E-27
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.531924E-28  1.247193E-26
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.009759E-28  1.889623E-26
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.785868E-30  1.046175E-27  2.769481E-26
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.811394E-30  1.555661E-27  4.048326E-26
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.088251E-30  1.019700E-29  2.289021E-27  5.862628E-26
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.962053E-30  1.839224E-29  3.303600E-27  8.339494E-26
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.388959E-30  4.087844E-29  5.844487E-27  1.444170E-25
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.262597E-30  8.506070E-29  9.841984E-27  2.387129E-25
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.336985E-30  1.795036E-29  1.639497E-28  1.590494E-26  3.794639E-25
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.704724E-30  3.239213E-29  2.954072E-28  2.457986E-26  5.780087E-25
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.608617E-30  7.091635E-30  7.648234E-29  6.978946E-28  4.645410E-26  1.070435E-24
    448  3.414589872690E-01  1.000000E-30  2.007591E-30  3.837554E-30  1.648129E-29  1.668896E-28  1.522834E-27  8.267219E-26  1.872197E-24
    449  3.462773530350E-01  1.000000E-30  6.151210E-30  8.234612E-30  3.511944E-29  3.439297E-28  3.138653E-27  1.413978E-25  3.153954E-24
    450  3.508856189623E-01  1.000000E-30  1.437946E-29  1.678609E-29  7.168567E-29  6.874686E-28  6.273828E-27  2.371520E-25  5.218318E-24
    451  3.552628710565E-01  1.000000E-30  2.982378E-29  3.286403E-29  1.409440E-28  1.331161E-27  1.214554E-26  3.894205E-25  8.465558E-24
    452  3.595141079779E-01  1.225131E-30  5.882797E-29  6.318142E-29  2.724575E-28  2.541320E-27  2.317589E-26  6.336985E-25  1.362425E-23
    453  3.636744849418E-01  2.364409E-30  1.135583E-28  1.203730E-28  5.221909E-28  4.817290E-27  4.389810E-26  1.026345E-24  2.184186E-23
    454  3.676260234901E-01  4.367114E-30  2.123390E-28  2.234011E-28  9.749186E-28  8.906382E-27  8.107736E-26  1.632110E-24  3.441591E-23
    455  3.714655117309E-01  7.937812E-30  3.908202E-28  4.093686E-28  1.797159E-27  1.627204E-26  1.479396E-25  2.577151E-24  5.388669E-23
    456  3.752653942304E-01  1.432553E-29  7.137785E-28  7.464388E-28  3.296836E-27  2.960470E-26  2.687384E-25  4.075557E-24  8.455279E-23
    457  3.809506426681E-01  3.452867E-29  1.745221E-27  1.819944E-27  8.112044E-27  7.200199E-26  6.517287E-25  8.177141E-24  1.678890E-22
    458  3.865190953769E-01  8.035571E-29  4.103997E-27  4.274416E-27  1.922595E-26  1.688750E-25  1.523289E-24  1.631650E-23  3.322958E-22
    459  3.928522091207E-01  2.048669E-28  1.054079E-26  1.098338E-26  4.992005E-26  4.338732E-25  3.894979E-24  3.590004E-23  7.264519E-22
    460  3.991093841216E-01  5.066795E-28  2.612888E-26  2.728281E-26  1.252918E-25  1.079085E-24  9.632886E-24  7.790760E-23  1.570799E-21
    461  4.054183851758E-01  1.250610E-27  6.429977E-26  6.739337E-26  3.127465E-25  2.672654E-24  2.370124E-23  1.687512E-22  3.397224E-21
    462  4.147392755742E-01  4.756398E-27  2.409850E-25  2.547279E-25  1.200589E-24  1.016540E-23  8.910629E-23  5.215740E-22  1.050508E-20
    463  4.232199499949E-01  1.606675E-26  7.942670E-25  8.487427E-25  4.057631E-24  3.417252E-23  2.958018E-22  1.441769E-21  2.911141E-20
    464  4.316976825025E-01  5.425984E-26  2.590719E-24  2.805217E-24  1.359852E-23  1.142074E-22  9.746278E-22  3.972386E-21  8.058719E-20
    465  4.393401554526E-01  1.622890E-25  7.436637E-24  8.166703E-24  4.009496E-23  3.364375E-22  2.829751E-21  9.906817E-21  2.023626E-19
    466  4.465935084243E-01  4.550662E-25  1.989378E-23  2.217939E-23  1.102035E-22  9.260795E-22  7.672383E-21  2.354815E-20  4.853370E-19
    467  4.537106765818E-01  1.241773E-24  5.141862E-23  5.826437E-23  2.929573E-22  2.468442E-21  2.012375E-20  5.496428E-20  1.146581E-18
    468  4.602314649238E-01  3.086249E-24  1.207995E-22  1.390729E-22  7.069514E-22  5.978622E-21  4.797593E-20  1.190774E-19  2.519548E-18
    469  4.709552966107E-01  1.350958E-23  4.758702E-22  5.631390E-22  2.915040E-21  2.484414E-20  1.938639E-19  4.199000E-19  9.162872E-18
    470  4.769745726746E-01  3.057187E-23  1.006903E-21  1.211282E-21  6.335915E-21  5.433607E-20  4.169078E-19  8.449291E-19  1.883497E-17
    471  4.828178172001E-01  6.709150E-23  2.061280E-21  2.519846E-21  1.331634E-20  1.148952E-19  8.667437E-19  1.655909E-18  3.780029E-17
    472  4.927188450138E-01  2.504621E-22  6.777070E-21  8.512066E-21  4.578492E-20  3.993381E-19  2.923634E-18  5.104244E-18  1.220655E-16
    473  5.000000000000E-01  6.529395E-22  1.596932E-20  2.046028E-20  1.115366E-19  9.819076E-19  7.026333E-18  1.154592E-17  2.869324E-16
