 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ti54          ti55          ti56          ti57          ti58          ti59          ti60          ti61 
    360  1.656939516385E-01  1.828874E-21  6.029860E-21  2.300378E-19  1.368080E-19  1.816776E-16  5.586426E-16  1.271157E-11  3.034609E-12
    361  1.664404283242E-01  1.699343E-21  5.616893E-21  1.968527E-19  1.240664E-19  1.232616E-16  4.173752E-16  9.721732E-12  2.525342E-12
    362  1.671401020014E-01  1.612362E-21  5.341607E-21  1.732758E-19  1.151702E-19  8.579547E-17  3.179928E-16  7.787751E-12  2.191085E-12
    363  1.682228463170E-01  1.529438E-21  5.084805E-21  1.466722E-19  1.054844E-19  4.908394E-17  2.091208E-16  5.788194E-12  1.845207E-12
    364  1.688914277275E-01  1.504975E-21  5.014573E-21  1.347133E-19  1.014460E-19  3.498952E-17  1.622729E-16  4.938315E-12  1.701765E-12
    365  1.695862681704E-01  1.496020E-21  4.996501E-21  1.248281E-19  9.838057E-20  2.470387E-17  1.249543E-16  4.247048E-12  1.588123E-12
    366  1.708796298676E-01  1.517830E-21  5.092370E-21  1.118043E-19  9.526653E-20  1.327686E-17  7.830685E-17  3.311403E-12  1.443933E-12
    367  1.720689125062E-01  1.572528E-21  5.298513E-21  1.042190E-19  9.470659E-20  7.805879E-18  5.220935E-17  2.703074E-12  1.360447E-12
    368  1.730357271347E-01  1.637465E-21  5.536631E-21  1.003594E-19  9.563944E-20  5.291827E-18  3.853013E-17  2.324534E-12  1.316437E-12
    369  1.739185931198E-01  1.710620E-21  5.802309E-21  9.823263E-20  9.744584E-20  3.865332E-18  2.985090E-17  2.044029E-12  1.290808E-12
    370  1.748109107026E-01  1.796721E-21  6.113508E-21  9.721536E-20  1.001561E-19  2.953819E-18  2.369862E-17  1.809891E-12  1.277311E-12
    371  1.757092013639E-01  1.894233E-21  6.465182E-21  9.712190E-20  1.037125E-19  2.370545E-18  1.930431E-17  1.613812E-12  1.275344E-12
    372  1.765567714958E-01  1.994532E-21  6.826710E-21  9.774256E-20  1.077917E-19  2.023200E-18  1.637871E-17  1.458814E-12  1.283906E-12
    373  1.775373762473E-01  2.117705E-21  7.271142E-21  9.909221E-20  1.132784E-19  1.775104E-18  1.397687E-17  1.308644E-12  1.306423E-12
    374  1.784803688374E-01  2.238749E-21  7.709115E-21  1.007978E-19  1.191831E-19  1.640945E-18  1.240673E-17  1.188776E-12  1.341194E-12
    375  1.795112536071E-01  2.366829E-21  8.175054E-21  1.027728E-19  1.260612E-19  1.567139E-18  1.122972E-17  1.079526E-12  1.394545E-12
    376  1.804824008025E-01  2.473941E-21  8.568583E-21  1.043617E-19  1.325604E-19  1.543707E-18  1.050031E-17  9.936910E-13  1.460214E-12
    377  1.815169070317E-01  2.562055E-21  8.898824E-21  1.053117E-19  1.389754E-19  1.548147E-18  9.986451E-18  9.163787E-13  1.547454E-12
    378  1.825428215499E-01  2.610275E-21  9.090711E-21  1.050433E-19  1.441810E-19  1.569713E-18  9.676194E-18  8.511822E-13  1.652327E-12
    379  1.841355644659E-01  2.584767E-21  9.037891E-21  1.014293E-19  1.485528E-19  1.613498E-18  9.454505E-18  7.659749E-13  1.852297E-12
    380  1.856860183354E-01  2.431789E-21  8.534602E-21  9.383982E-20  1.471678E-19  1.648210E-18  9.459793E-18  6.949251E-13  2.089511E-12
    381  1.870847965371E-01  2.201061E-21  7.749827E-21  8.413468E-20  1.410144E-19  1.664280E-18  9.619609E-18  6.362145E-13  2.336097E-12
    382  1.883699545972E-01  1.940908E-21  6.853617E-21  7.385307E-20  1.320855E-19  1.666831E-18  9.882925E-18  5.843314E-13  2.584944E-12
    383  1.895671856375E-01  1.683976E-21  5.962073E-21  6.401287E-20  1.220079E-19  1.662398E-18  1.021607E-17  5.365678E-13  2.830613E-12
    384  1.907324824205E-01  1.440580E-21  5.113265E-21  5.486295E-20  1.115374E-19  1.655996E-18  1.060919E-17  4.902983E-13  3.077088E-12
    385  1.917913284253E-01  1.236395E-21  4.398511E-21  4.727900E-20  1.021232E-19  1.651565E-18  1.101402E-17  4.485995E-13  3.302617E-12
    386  1.928179034582E-01  1.058929E-21  3.775425E-21  4.074103E-20  9.348530E-20  1.650398E-18  1.143888E-17  4.085526E-13  3.518430E-12
    387  1.939781308337E-01  8.852411E-22  3.163935E-21  3.438579E-20  8.462853E-20  1.654587E-18  1.194913E-17  3.644333E-13  3.754062E-12
    388  1.950365569225E-01  7.507823E-22  2.689361E-21  2.949549E-20  7.751703E-20  1.664172E-18  1.243498E-17  3.254635E-13  3.956589E-12
    389  1.963061656501E-01  6.171775E-22  2.216685E-21  2.466667E-20  7.027953E-20  1.683581E-18  1.303884E-17  2.810607E-13  4.177781E-12
    390  1.975160386553E-01  5.140580E-22  1.851009E-21  2.096887E-20  6.466745E-20  1.710259E-18  1.363358E-17  2.415556E-13  4.359875E-12
    391  1.988970783448E-01  4.199151E-22  1.516408E-21  1.763001E-20  5.969423E-20  1.750455E-18  1.433666E-17  2.001686E-13  4.524597E-12
    392  2.001908516564E-01  3.501113E-22  1.267768E-21  1.519604E-20  5.632665E-20  1.797768E-18  1.502382E-17  1.653830E-13  4.628989E-12
    393  2.023233395230E-01  2.639330E-22  9.600122E-22  1.229695E-20  5.326564E-20  1.897218E-18  1.623724E-17  1.166702E-13  4.674886E-12
    394  2.035207364909E-01  2.272773E-22  8.287794E-22  1.113733E-20  5.282431E-20  1.965906E-18  1.697767E-17  9.405738E-14  4.624963E-12
    395  2.047171141817E-01  1.967169E-22  7.191638E-22  1.023504E-20  5.325845E-20  2.044827E-18  1.777278E-17  7.469618E-14  4.519391E-12
    396  2.061861175315E-01  1.655789E-22  6.072296E-22  9.414680E-21  5.496743E-20  2.157492E-18  1.884294E-17  5.520607E-14  4.321929E-12
    397  2.075162532616E-01  1.418873E-22  5.218361E-22  8.892825E-21  5.760405E-20  2.276240E-18  1.992098E-17  4.128548E-14  4.092251E-12
    398  2.088103947538E-01  1.217944E-22  4.491978E-22  8.546666E-21  6.112000E-20  2.408662E-18  2.108909E-17  3.072506E-14  3.840984E-12
    399  2.102374295066E-01  1.022080E-22  3.781424E-22  8.318579E-21  6.601644E-20  2.575747E-18  2.253684E-17  2.198864E-14  3.557949E-12
    400  2.116254943500E-01  8.525847E-23  3.164103E-22  8.228570E-21  7.170994E-20  2.761037E-18  2.412946E-17  1.585522E-14  3.300620E-12
    401  2.137594200207E-01  6.270888E-23  2.338613E-22  8.305299E-21  8.197055E-20  3.092546E-18  2.698468E-17  9.726783E-15  2.981965E-12
    402  2.149968302441E-01  5.154839E-23  1.928008E-22  8.455639E-21  8.858913E-20  3.311827E-18  2.889179E-17  7.453228E-15  2.852837E-12
    403  2.163578604848E-01  4.087385E-23  1.533819E-22  8.698908E-21  9.628485E-20  3.576589E-18  3.122178E-17  5.668429E-15  2.760750E-12
    404  2.188327022992E-01  2.577391E-23  9.733470E-23  9.320689E-21  1.109767E-19  4.122347E-18  3.612880E-17  3.665005E-15  2.716683E-12
    405  2.210861741802E-01  1.639420E-23  6.230286E-23  1.003560E-20  1.246095E-19  4.691878E-18  4.139954E-17  2.646449E-15  2.788437E-12
    406  2.231360986547E-01  1.081792E-23  4.136432E-23  1.075825E-20  1.368021E-19  5.269786E-18  4.689419E-17  2.092006E-15  2.920119E-12
    407  2.249661932162E-01  7.649159E-24  2.941126E-23  1.142616E-20  1.472750E-19  5.833463E-18  5.238238E-17  1.784282E-15  3.074800E-12
    408  2.266023391923E-01  5.878051E-24  2.270624E-23  1.202001E-20  1.561777E-19  6.375312E-18  5.776585E-17  1.612900E-15  3.233554E-12
    409  2.291569547831E-01  4.473962E-24  1.737725E-23  1.290781E-20  1.690259E-19  7.292816E-18  6.709269E-17  1.483442E-15  3.505971E-12
    410  2.305971902523E-01  4.175081E-24  1.624781E-23  1.337565E-20  1.756467E-19  7.848670E-18  7.285622E-17  1.466417E-15  3.667367E-12
    411  2.319348711247E-01  4.111494E-24  1.602038E-23  1.378452E-20  1.813740E-19  8.390098E-18  7.854207E-17  1.478177E-15  3.819740E-12
    412  2.335360820165E-01  4.233893E-24  1.651682E-23  1.423880E-20  1.876877E-19  9.070406E-18  8.577622E-17  1.520984E-15  4.003109E-12
    413  2.351317971316E-01  4.516475E-24  1.763997E-23  1.465204E-20  1.933933E-19  9.783835E-18  9.345790E-17  1.589486E-15  4.184866E-12
    414  2.376293164755E-01  5.198587E-24  2.034976E-23  1.521966E-20  2.011738E-19  1.097324E-17  1.064503E-16  1.738160E-15  4.463062E-12
    415  2.399259738388E-01  6.036066E-24  2.368891E-23  1.565987E-20  2.071473E-19  1.214801E-17  1.194731E-16  1.910675E-15  4.707791E-12
    416  2.420046682363E-01  6.955431E-24  2.736938E-23  1.599625E-20  2.116480E-19  1.328116E-17  1.321805E-16  2.091119E-15  4.916943E-12
    417  2.451201276448E-01  8.637435E-24  3.413451E-23  1.640457E-20  2.169543E-19  1.511083E-17  1.529374E-16  2.398866E-15  5.203503E-12
    418  2.467564269033E-01  9.684558E-24  3.836210E-23  1.658055E-20  2.191375E-19  1.613859E-17  1.646994E-16  2.576977E-15  5.339348E-12
    419  2.483354027874E-01  1.081679E-23  4.294413E-23  1.673041E-20  2.209097E-19  1.717656E-17  1.766373E-16  2.759215E-15  5.460033E-12
    420  2.499258654919E-01  1.209200E-23  4.811597E-23  1.686582E-20  2.224118E-19  1.827022E-17  1.892682E-16  2.953025E-15  5.570793E-12
    421  2.515152656983E-01  1.351731E-23  5.390827E-23  1.699012E-20  2.236817E-19  1.941390E-17  2.025235E-16  3.157093E-15  5.670286E-12
    422  2.542060864984E-01  1.632642E-23  6.535298E-23  1.718916E-20  2.254618E-19  2.147370E-17  2.264861E-16  3.526982E-15  5.812564E-12
    423  2.556901221114E-01  1.812063E-23  7.267897E-23  1.730083E-20  2.263364E-19  2.268090E-17  2.405674E-16  3.744690E-15  5.876783E-12
    424  2.570805114381E-01  1.998248E-23  8.029192E-23  1.741195E-20  2.271463E-19  2.386113E-17  2.543515E-16  3.957955E-15  5.927749E-12
    425  2.598984391343E-01  2.437426E-23  9.828456E-23  1.767385E-20  2.289547E-19  2.641036E-17  2.841560E-16  4.419452E-15  6.004036E-12
    426  2.622653138568E-01  2.881729E-23  1.165260E-22  1.795517E-20  2.309069E-19  2.872940E-17  3.112757E-16  4.839729E-15  6.040865E-12
    427  2.644885215151E-01  3.374534E-23  1.367928E-22  1.829444E-20  2.333644E-19  3.107173E-17  3.386475E-16  5.264228E-15  6.053787E-12
    428  2.667229470066E-01  3.957321E-23  1.607954E-22  1.873332E-20  2.367101E-19  3.360264E-17  3.681790E-16  5.722588E-15  6.046802E-12
    429  2.687894382327E-01  4.588426E-23  1.868205E-22  1.925038E-20  2.408403E-19  3.611714E-17  3.974587E-16  6.177432E-15  6.023740E-12
    430  2.709436570286E-01  5.357419E-23  2.185660E-22  1.993064E-20  2.464964E-19  3.893457E-17  4.301816E-16  6.686249E-15  5.984140E-12
    431  2.728595154549E-01  6.152787E-23  2.514299E-22  2.068260E-20  2.529558E-19  4.162535E-17  4.613424E-16  7.171263E-15  5.936876E-12
    432  2.763050324764E-01  7.904031E-23  3.238609E-22  2.247079E-20  2.688658E-19  4.695875E-17  5.228289E-16  8.129717E-15  5.827515E-12
    433  2.797281875476E-01  1.015719E-22  4.171354E-22  2.496034E-20  2.917569E-19  5.298292E-17  5.918331E-16  9.207616E-15  5.694679E-12
    434  2.831107064370E-01  1.303853E-22  5.364774E-22  2.834518E-20  3.236166E-19  5.977562E-17  6.690991E-16  1.041734E-14  5.548219E-12
    435  2.863632962154E-01  1.660567E-22  6.842455E-22  3.273521E-20  3.656154E-19  6.723758E-17  7.533787E-16  1.174006E-14  5.401533E-12
    436  2.894106333807E-01  2.085786E-22  8.603574E-22  3.815236E-20  4.180152E-19  7.520065E-17  8.427203E-16  1.314564E-14  5.266514E-12
    437  2.941185503109E-01  2.973514E-22  1.227759E-21  4.984389E-20  5.321696E-19  8.972422E-17  1.004438E-15  1.569809E-14  5.079875E-12
    438  2.983685787405E-01  4.104119E-22  1.695020E-21  6.515438E-20  6.826161E-19  1.056569E-16  1.180702E-15  1.849092E-14  4.955060E-12
    439  3.021949729112E-01  5.493144E-22  2.268029E-21  8.432192E-20  8.715385E-19  1.228026E-16  1.370035E-15  2.150183E-14  4.897158E-12
    440  3.059150641439E-01  7.300137E-22  3.011810E-21  1.096067E-19  1.121052E-18  1.424982E-16  1.588506E-15  2.498844E-14  4.907480E-12
    441  3.094680949786E-01  9.584950E-22  3.949847E-21  1.419338E-19  1.440081E-18  1.645212E-16  1.836193E-15  2.895521E-14  4.994903E-12
    442  3.127856926026E-01  1.236508E-21  5.088010E-21  1.816271E-19  1.831546E-18  1.882226E-16  2.109998E-15  3.335516E-14  5.160393E-12
    443  3.178598433803E-01  1.826185E-21  7.492216E-21  2.666771E-19  2.669056E-18  2.305276E-16  2.631976E-15  4.177895E-14  5.609669E-12
    444  3.224504526026E-01  2.599024E-21  1.062660E-20  3.793252E-19  3.775760E-18  2.740309E-16  3.251256E-15  5.182154E-14  6.279537E-12
    445  3.266870398371E-01  3.598977E-21  1.465998E-20  5.264427E-19  5.217493E-18  3.151896E-16  3.999784E-15  6.401407E-14  7.193758E-12
    446  3.305577136787E-01  4.844111E-21  1.965454E-20  7.111898E-19  7.023380E-18  3.482081E-16  4.888056E-15  7.854352E-14  8.352459E-12
    447  3.362681054783E-01  7.503859E-21  3.024490E-20  1.109858E-18  1.090710E-17  3.754647E-16  6.656494E-15  1.076339E-13  1.076024E-11
    448  3.414589872690E-01  1.116452E-20  4.469078E-20  1.664359E-18  1.628582E-17  3.748136E-16  8.736929E-15  1.421236E-13  1.366058E-11
    449  3.462773530350E-01  1.614205E-20  6.415939E-20  2.424605E-18  2.362624E-17  3.758228E-16  1.092184E-14  1.786762E-13  1.671072E-11
    450  3.508856189623E-01  2.297734E-20  9.065638E-20  3.474354E-18  3.370818E-17  4.117056E-16  1.314665E-14  2.162472E-13  1.972336E-11
    451  3.552628710565E-01  3.216916E-20  1.259708E-19  4.889004E-18  4.721046E-17  5.000837E-16  1.547105E-14  2.557979E-13  2.268596E-11
    452  3.595141079779E-01  4.468130E-20  1.736126E-19  6.811521E-18  6.542728E-17  6.505087E-16  1.811840E-14  3.010697E-13  2.583956E-11
    453  3.636744849418E-01  6.176317E-20  2.380672E-19  9.421936E-18  8.995513E-17  8.735079E-16  2.128869E-14  3.554747E-13  2.940000E-11
    454  3.676260234901E-01  8.419883E-20  3.219642E-19  1.282053E-17  1.215930E-16  1.173268E-15  2.501439E-14  4.196043E-13  3.338166E-11
    455  3.714655117309E-01  1.140422E-19  4.325713E-19  1.729000E-17  1.627873E-16  1.571171E-15  2.947037E-14  4.965304E-13  3.793175E-11
    456  3.752653942304E-01  1.543080E-19  5.804697E-19  2.323915E-17  2.170419E-16  2.100802E-15  3.486464E-14  5.899327E-13  4.319157E-11
    457  3.809506426681E-01  2.433951E-19  9.038594E-19  3.614126E-17  3.330197E-16  3.242696E-15  4.519458E-14  7.694885E-13  5.264860E-11
    458  3.865190953769E-01  3.814433E-19  1.397975E-18  5.562425E-17  5.050895E-16  4.949542E-15  5.863584E-14  1.004128E-12  6.398865E-11
    459  3.928522091207E-01  6.370961E-19  2.298966E-18  9.063100E-17  8.082103E-16  7.976926E-15  7.918670E-14  1.364365E-12  7.972471E-11
    460  3.991093841216E-01  1.058386E-18  3.759234E-18  1.463881E-16  1.280740E-15  1.272683E-14  1.068233E-13  1.850531E-12  9.864014E-11
    461  4.054183851758E-01  1.765212E-18  6.168150E-18  2.365847E-16  2.028319E-15  2.028528E-14  1.446552E-13  2.517729E-12  1.215663E-10
    462  4.147392755742E-01  3.751743E-18  1.279049E-17  4.775083E-16  3.966001E-15  4.000597E-14  2.266757E-13  3.966498E-12  1.636278E-10
    463  4.232199499949E-01  7.429202E-18  2.476121E-17  8.973949E-16  7.229003E-15  7.340088E-14  3.413588E-13  5.990445E-12  2.118375E-10
    464  4.316976825025E-01  1.466565E-17  4.778864E-17  1.672516E-15  1.304417E-14  1.331340E-13  5.142929E-13  9.031440E-12  2.712327E-10
    465  4.393401554526E-01  2.701142E-17  8.626308E-17  2.911341E-15  2.201384E-14  2.254405E-13  7.446371E-13  1.305664E-11  3.360332E-10
    466  4.465935084243E-01  4.811981E-17  1.508341E-16  4.895460E-15  3.588109E-14  3.681556E-13  1.058606E-12  1.849823E-11  4.090426E-10
    467  4.537106765818E-01  8.463963E-17  2.606385E-16  8.104317E-15  5.750105E-14  5.903222E-13  1.495952E-12  2.599866E-11  4.933192E-10
    468  4.602314649238E-01  1.417627E-16  4.297659E-16  1.279751E-14  8.797119E-14  9.025056E-13  2.054669E-12  3.546383E-11  5.832280E-10
    469  4.709552966107E-01  3.299522E-16  9.764116E-16  2.686093E-14  1.745042E-13  1.783375E-12  3.465881E-12  5.890167E-11  7.624946E-10
    470  4.769745726746E-01  5.290284E-16  1.546214E-15  4.051554E-14  2.543153E-13  2.589535E-12  4.649759E-12  7.815237E-11  8.833318E-10
    471  4.828178172001E-01  8.354298E-16  2.414386E-15  6.018666E-14  3.646489E-13  3.695752E-12  6.185395E-12  1.026793E-10  1.017007E-09
    472  4.927188450138E-01  1.805410E-15  5.129532E-15  1.168987E-13  6.637700E-13  6.657787E-12  1.003032E-11  1.624068E-10  1.286659E-09
    473  5.000000000000E-01  3.171292E-15  8.915061E-15  1.895331E-13  1.021867E-12  1.015100E-11  1.430486E-11  2.266979E-10  1.525808E-09
