 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mn59          mn60          mn61          mn62          mn63          mn64          mn65          mn66 
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.374465E-30  7.870740E-28  8.174397E-24  5.110984E-22  1.641919E-19
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.114124E-30  6.967473E-28  5.446798E-24  3.629983E-22  1.350222E-19
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.388649E-28  3.674816E-24  2.605143E-22  1.112452E-19
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.762819E-28  1.949118E-24  1.524589E-22  8.074550E-20
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.461912E-28  1.300917E-24  1.082294E-22  6.549152E-20
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.182528E-28  8.450059E-25  7.497463E-23  5.216738E-20
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.706179E-28  3.709630E-25  3.701982E-23  3.342356E-20
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.282677E-28  1.711928E-25  1.886985E-23  2.167986E-20
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.940811E-28  9.138959E-26  1.076890E-23  1.505161E-20
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.627667E-28  5.208220E-26  6.392417E-24  1.068660E-20
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.312549E-28  3.027887E-26  3.754082E-24  7.509541E-21
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.996042E-28  1.825134E-26  2.185011E-24  5.227388E-21
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.702171E-28  1.192950E-26  1.311920E-24  3.699568E-21
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.369889E-28  7.819559E-27  7.271018E-25  2.463541E-21
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.063277E-28  5.588848E-27  4.160351E-25  1.660463E-21
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.746868E-28  4.113230E-27  2.289229E-25  1.071470E-21
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.472203E-28  3.205355E-27  1.336686E-25  7.064695E-22
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.208384E-28  2.511253E-27  7.781893E-26  4.499083E-22
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.799394E-29  1.991331E-27  4.762946E-26  2.860161E-22
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.928242E-29  1.394680E-27  2.455339E-26  1.393467E-22
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.879546E-29  9.895998E-28  1.451174E-26  6.785488E-23
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.578422E-29  7.359848E-28  9.891421E-27  3.485357E-23
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.748354E-29  5.746212E-28  7.461815E-27  1.870544E-23
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.214835E-29  4.712686E-28  6.074228E-27  1.042009E-23
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.859133E-29  4.034868E-28  5.235031E-27  5.938585E-24
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.637859E-29  3.626612E-28  4.766691E-27  3.650456E-24
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.488493E-29  3.370293E-28  4.502111E-27  2.375862E-24
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.375783E-29  3.201014E-28  4.366088E-27  1.595018E-24
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.302817E-29  3.126100E-28  4.352265E-27  1.228781E-24
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.244966E-29  3.106810E-28  4.438567E-27  1.026945E-24
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.201990E-29  3.138248E-28  4.599230E-27  9.620851E-25
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.165611E-29  3.216048E-28  4.855559E-27  9.645995E-25
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.133661E-29  3.319403E-28  5.154697E-27  1.006301E-24
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.092050E-29  3.542032E-28  5.760003E-27  1.120690E-24
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.057893E-29  3.692954E-28  6.159785E-27  1.202607E-24
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.030491E-29  3.862425E-28  6.603686E-27  1.295353E-24
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.999115E-30  4.096121E-28  7.211226E-27  1.423582E-24
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.705093E-30  4.331500E-28  7.821198E-27  1.553006E-24
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.382475E-30  4.580952E-28  8.468162E-27  1.690714E-24
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.069123E-30  4.878305E-28  9.241198E-27  1.855559E-24
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.714379E-30  5.188899E-28  1.005167E-26  2.028509E-24
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.276325E-30  5.710154E-28  1.141550E-26  2.318295E-24
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.937709E-30  6.040713E-28  1.228059E-26  2.500261E-24
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.668732E-30  6.435209E-28  1.330988E-26  2.713655E-24
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.383094E-30  7.262320E-28  1.545236E-26  3.144584E-24
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.164651E-30  8.179200E-28  1.780822E-26  3.598277E-24
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.057305E-30  9.188045E-28  2.038909E-26  4.075946E-24
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.070248E-30  1.025585E-27  2.311988E-26  4.565652E-24
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.148374E-30  1.136090E-27  2.595277E-26  5.061881E-24
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.474611E-30  1.340080E-27  3.121285E-26  5.962799E-24
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.588380E-30  1.473292E-27  3.467343E-26  6.546152E-24
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.792392E-30  1.609543E-27  3.823409E-26  7.141189E-24
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.133123E-30  1.789159E-27  4.296046E-26  7.925318E-24
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.497662E-30  1.986731E-27  4.820084E-26  8.789500E-24
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.263544E-30  2.334740E-27  5.752986E-26  1.031958E-23
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004477E-29  2.698080E-27  6.739325E-26  1.193137E-23
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.086811E-29  3.063940E-27  7.743945E-26  1.357095E-23
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.261164E-29  3.680102E-27  9.458553E-26  1.637182E-23
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.358345E-29  4.036918E-27  1.046305E-25  1.801736E-23
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.480080E-29  4.403292E-27  1.150217E-25  1.972493E-23
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.622711E-29  4.794400E-27  1.261929E-25  2.156815E-23
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.786346E-29  5.207538E-27  1.380722E-25  2.353825E-23
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.141887E-29  5.958263E-27  1.598373E-25  2.717920E-23
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.365016E-29  6.400098E-27  1.727393E-25  2.935944E-23
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.609315E-29  6.832203E-27  1.854119E-25  3.151856E-23
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.231547E-29  7.762588E-27  2.128444E-25  3.625859E-23
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.881032E-29  8.601814E-27  2.377130E-25  4.064215E-23
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.630737E-29  9.439948E-27  2.626158E-25  4.512260E-23
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.545457E-29  1.033331E-26  2.891844E-25  5.001098E-23
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.556035E-29  1.120775E-26  3.151726E-25  5.490772E-23
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.812990E-29  1.217227E-26  3.437739E-25  6.043545E-23
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.125579E-29  1.307911E-26  3.705696E-25  6.575173E-23
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.204217E-28  1.483860E-26  4.222111E-25  7.639049E-23
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.253410E-30  1.574550E-28  1.677059E-26  4.782809E-25  8.856188E-23
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.702774E-30  2.037766E-28  1.888302E-26  5.387123E-25  1.024611E-22
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.236339E-30  2.597649E-28  2.112913E-26  6.017867E-25  1.178952E-22
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.862892E-30  3.255730E-28  2.346235E-26  6.657460E-25  1.344992E-22
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.340013E-30  4.654225E-28  2.770680E-26  7.774263E-25  1.650821E-22
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.325727E-30  6.545533E-28  3.269200E-26  9.017944E-25  1.992879E-22
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.986599E-30  9.085030E-28  3.883479E-26  1.048524E-24  2.373267E-22
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.283526E-29  1.276247E-27  4.725989E-26  1.243230E-24  2.831600E-22
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.834296E-29  1.802461E-27  5.884660E-26  1.504036E-24  3.377624E-22
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.598698E-29  2.535677E-27  7.448445E-26  1.848368E-24  4.013040E-22
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.599828E-29  4.434261E-27  1.134920E-25  2.685207E-24  5.307209E-22
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.998582E-29  7.644942E-27  1.769533E-25  4.008572E-24  6.957213E-22
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.375666E-28  1.305497E-26  2.803627E-25  6.108891E-24  9.075950E-22
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.314329E-28  2.183382E-26  4.434569E-25  9.341466E-24  1.173455E-21
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.153706E-28  4.820103E-26  9.185801E-25  1.848275E-23  1.754398E-21
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.335344E-30  1.076427E-27  9.993450E-26  1.826863E-24  3.543913E-23  2.565777E-21
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  2.370772E-30  2.090959E-27  1.928643E-25  3.429133E-24  6.457126E-23  3.623955E-21
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  4.000152E-30  3.838708E-27  3.519580E-25  6.133151E-24  1.125014E-22  4.908358E-21
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  6.467533E-30  6.707930E-27  6.116239E-25  1.049352E-23  1.878853E-22  6.351323E-21
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.033512E-29  1.144783E-26  1.038268E-24  1.758994E-23  3.077018E-22  8.044985E-21
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.649430E-29  1.931220E-26  1.742462E-24  2.922552E-23  4.999197E-22  1.030846E-20
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  2.597794E-29  3.182199E-26  2.856930E-24  4.756925E-23  7.970622E-22  1.359475E-20
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  4.068726E-29  5.184453E-26  4.631716E-24  7.673314E-23  1.261096E-21  1.865173E-20
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  6.323858E-29  8.420126E-26  7.484950E-24  1.236171E-22  1.994567E-21  2.654463E-20
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.254421E-28  1.740650E-25  1.535411E-23  2.532059E-22  3.979304E-21  4.727212E-20
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  2.456858E-28  3.536539E-25  3.094229E-23  5.110530E-22  7.835813E-21  8.580640E-20
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  5.269921E-28  7.865261E-25  6.812883E-23  1.130559E-21  1.686971E-20  1.719667E-19
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  1.117178E-27  1.715427E-24  1.469712E-22  2.456228E-21  3.569785E-20  3.446333E-19
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  2.369724E-27  3.720963E-24  3.149168E-22  5.310908E-21  7.517510E-20  6.971452E-19
    462  4.147392755742E-01  1.647004E-30  2.365087E-30  7.128688E-27  1.141338E-23  9.457626E-22  1.620545E-20  2.205438E-19  1.977430E-18
    463  4.232199499949E-01  4.490981E-30  6.213352E-30  1.914614E-26  3.080369E-23  2.497550E-21  4.351596E-20  5.709863E-19  5.093083E-18
    464  4.316976825025E-01  1.183983E-29  1.995588E-29  5.085543E-26  8.111277E-23  6.411763E-21  1.137224E-19  1.437226E-18  1.305487E-17
    465  4.393401554526E-01  3.283152E-29  5.685797E-29  1.217758E-25  1.904014E-22  1.465515E-20  2.641575E-19  3.224119E-18  3.035264E-17
    466  4.465935084243E-01  8.599018E-29  1.532281E-28  2.765754E-25  4.203056E-22  3.146085E-20  5.760789E-19  6.795986E-18  6.726265E-17
    467  4.537106765818E-01  2.250303E-28  4.074736E-28  6.154097E-25  9.005157E-22  6.536707E-20  1.215123E-18  1.385193E-17  1.461301E-16
    468  4.602314649238E-01  5.458719E-28  1.000035E-27  1.275085E-24  1.787659E-21  1.258002E-19  2.370023E-18  2.616329E-17  2.961995E-16
    469  4.709552966107E-01  2.350202E-27  4.386607E-27  4.196687E-24  5.394299E-21  3.583831E-19  6.891388E-18  7.206226E-17  9.382943E-16
    470  4.769745726746E-01  5.328778E-27  1.004957E-26  8.155602E-24  9.898032E-21  6.349533E-19  1.234213E-17  1.251303E-16  1.783316E-15
    471  4.828178172001E-01  1.179111E-26  2.247852E-26  1.552771E-23  1.772137E-20  1.095756E-18  2.150241E-17  2.114862E-16  3.315454E-15
    472  4.927188450138E-01  4.518340E-26  8.783887E-26  4.612778E-23  4.684631E-20  2.706714E-18  5.385457E-17  5.029423E-16  9.409468E-15
    473  5.000000000000E-01  1.208413E-25  2.385950E-25  1.025156E-22  9.465081E-20  5.183422E-18  1.039873E-16  9.349223E-16  2.012268E-14
