 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cu78          cu79          cu80          cu81          cu82          cu83          cu84          cu85 
    360  1.656939516385E-01  6.965062E-14  3.414309E-07  2.401498E-08  5.527362E-06  8.057901E-09  1.401514E-07  2.029767E-11  1.890790E-11
    361  1.664404283242E-01  6.474046E-14  2.793468E-07  2.111213E-08  5.627721E-06  8.567184E-09  1.698289E-07  2.526012E-11  2.623884E-11
    362  1.671401020014E-01  6.201932E-14  2.304240E-07  1.863915E-08  5.706726E-06  9.050741E-09  2.029885E-07  3.096447E-11  3.564935E-11
    363  1.682228463170E-01  6.001011E-14  1.695363E-07  1.525244E-08  5.800848E-06  9.809461E-09  2.668968E-07  4.235819E-11  5.727939E-11
    364  1.688914277275E-01  5.963414E-14  1.396435E-07  1.342456E-08  5.841766E-06  1.028241E-08  3.154784E-07  5.132459E-11  7.671986E-11
    365  1.695862681704E-01  5.963525E-14  1.135989E-07  1.170738E-08  5.869934E-06  1.077521E-08  3.750774E-07  6.262863E-11  1.039930E-10
    366  1.708796298676E-01  6.027770E-14  7.656193E-08  8.994411E-09  5.881040E-06  1.168521E-08  5.154557E-07  9.040157E-11  1.828784E-10
    367  1.720689125062E-01  6.114724E-14  5.248815E-08  6.968065E-09  5.838254E-06  1.249095E-08  6.873704E-07  1.262260E-10  3.070105E-10
    368  1.730357271347E-01  6.185188E-14  3.821449E-08  5.610335E-09  5.760992E-06  1.310055E-08  8.644336E-07  1.648839E-10  4.666034E-10
    369  1.739185931198E-01  6.238523E-14  2.831416E-08  4.561655E-09  5.652582E-06  1.359892E-08  1.061160E-06  2.096453E-10  6.822785E-10
    370  1.748109107026E-01  6.275519E-14  2.070812E-08  3.668290E-09  5.503059E-06  1.402380E-08  1.298052E-06  2.658332E-10  9.975867E-10
    371  1.757092013639E-01  6.287421E-14  1.492379E-08  2.911645E-09  5.308017E-06  1.434324E-08  1.579948E-06  3.356414E-10  1.456157E-09
    372  1.765567714958E-01  6.271343E-14  1.083617E-08  2.317794E-09  5.082516E-06  1.452339E-08  1.886995E-06  4.151447E-10  2.067309E-09
    373  1.775373762473E-01  6.209927E-14  7.351458E-09  1.751039E-09  4.769657E-06  1.455051E-08  2.294514E-06  5.259197E-10  3.077742E-09
    374  1.784803688374E-01  6.103608E-14  4.979046E-09  1.316588E-09  4.422010E-06  1.437619E-08  2.734257E-06  6.522403E-10  4.463520E-09
    375  1.795112536071E-01  5.924467E-14  3.176401E-09  9.428092E-10  3.995716E-06  1.393795E-08  3.263352E-06  8.136660E-10  6.621727E-09
    376  1.804824008025E-01  5.695136E-14  2.037594E-09  6.750572E-10  3.565591E-06  1.330163E-08  3.793211E-06  9.866130E-10  9.466585E-09
    377  1.815169070317E-01  5.381776E-14  1.237196E-09  4.614170E-10  3.092209E-06  1.240283E-08  4.376798E-06  1.191608E-09  1.365677E-08
    378  1.825428215499E-01  5.009887E-14  7.371328E-10  3.094753E-10  2.629560E-06  1.134383E-08  4.953565E-06  1.412096E-09  1.933537E-08
    379  1.841355644659E-01  4.330804E-14  3.149117E-10  1.591841E-10  1.964106E-06  9.505295E-09  5.806771E-06  1.780206E-09  3.226210E-08
    380  1.856860183354E-01  3.605333E-14  1.312968E-10  7.952951E-11  1.416671E-06  7.685396E-09  6.548970E-06  2.158459E-09  5.164666E-08
    381  1.870847965371E-01  2.951695E-14  5.794499E-11  4.125975E-11  1.023150E-06  6.164503E-09  7.125653E-06  2.510424E-09  7.748353E-08
    382  1.883699545972E-01  2.390207E-14  2.704908E-11  2.223960E-11  7.426685E-07  4.935270E-09  7.576264E-06  2.841031E-09  1.111515E-07
    383  1.895671856375E-01  1.922089E-14  1.334977E-11  1.245750E-11  5.419505E-07  3.951273E-09  7.931711E-06  3.155477E-09  1.544614E-07
    384  1.907324824205E-01  1.530279E-14  6.873854E-12  7.181450E-12  3.934980E-07  3.144056E-09  8.221120E-06  3.467581E-09  2.117002E-07
    385  1.917913284253E-01  1.230088E-14  3.922658E-12  4.498129E-12  2.913058E-07  2.532271E-09  8.436995E-06  3.755872E-09  2.808515E-07
    386  1.928179034582E-01  9.887975E-15  2.404346E-12  3.000572E-12  2.153921E-07  2.033947E-09  8.603183E-06  4.038470E-09  3.686072E-07
    387  1.939781308337E-01  7.697000E-15  1.506935E-12  2.077359E-12  1.516478E-07  1.574497E-09  8.736259E-06  4.358124E-09  4.993009E-07
    388  1.950365569225E-01  6.129484E-15  1.066740E-12  1.632958E-12  1.088358E-07  1.233443E-09  8.800999E-06  4.644763E-09  6.567462E-07
    389  1.963061656501E-01  4.707333E-15  7.713881E-13  1.371915E-12  7.212928E-08  9.093023E-10  8.795667E-06  4.971567E-09  9.071909E-07
    390  1.975160386553E-01  3.722002E-15  6.056233E-13  1.266898E-12  4.796831E-08  6.703116E-10  8.690407E-06  5.249562E-09  1.225135E-06
    391  1.988970783448E-01  2.939438E-15  4.834781E-13  1.229472E-12  2.940484E-08  4.629013E-10  8.425897E-06  5.498009E-09  1.706736E-06
    392  2.001908516564E-01  2.455236E-15  4.038714E-13  1.232093E-12  1.814557E-08  3.198161E-10  8.017488E-06  5.630770E-09  2.291254E-06
    393  2.023233395230E-01  2.021475E-15  3.131237E-13  1.266762E-12  7.695186E-09  1.636632E-10  6.977516E-06  5.547068E-09  3.555043E-06
    394  2.035207364909E-01  1.918024E-15  2.766651E-13  1.292075E-12  4.590536E-09  1.085178E-10  6.213348E-06  5.303504E-09  4.403911E-06
    395  2.047171141817E-01  1.886002E-15  2.478085E-13  1.318528E-12  2.673408E-09  7.007576E-11  5.359655E-06  4.917021E-09  5.310827E-06
    396  2.061861175315E-01  1.920852E-15  2.209009E-13  1.351457E-12  1.357333E-09  4.008754E-11  4.271412E-06  4.288034E-09  6.422329E-06
    397  2.075162532616E-01  2.003982E-15  2.031598E-13  1.381371E-12  7.480176E-10  2.426883E-11  3.331898E-06  3.634405E-09  7.346986E-06
    398  2.088103947538E-01  2.116172E-15  1.907062E-13  1.410627E-12  4.452236E-10  1.550086E-11  2.521351E-06  2.985624E-09  8.116910E-06
    399  2.102374295066E-01  2.258115E-15  1.811809E-13  1.443298E-12  2.846988E-10  1.046539E-11  1.787133E-06  2.320351E-09  8.785781E-06
    400  2.116254943500E-01  2.397140E-15  1.748830E-13  1.475711E-12  2.133009E-10  8.204670E-12  1.240830E-06  1.764797E-09  9.257503E-06
    401  2.137594200207E-01  2.580742E-15  1.683891E-13  1.527121E-12  1.685753E-10  7.118566E-12  6.775091E-07  1.111940E-09  9.704040E-06
    402  2.149968302441E-01  2.660764E-15  1.654741E-13  1.557910E-12  1.565896E-10  7.089217E-12  4.692515E-07  8.381668E-10  9.850893E-06
    403  2.163578604848E-01  2.724841E-15  1.625508E-13  1.592650E-12  1.477449E-10  7.271588E-12  3.098233E-07  6.082513E-10  9.952185E-06
    404  2.188327022992E-01  2.787667E-15  1.577456E-13  1.658289E-12  1.365745E-10  7.856146E-12  1.440132E-07  3.369481E-10  1.004301E-05
    405  2.210861741802E-01  2.805263E-15  1.540518E-13  1.721071E-12  1.289553E-10  8.501056E-12  7.179814E-08  1.976550E-10  1.008327E-05
    406  2.231360986547E-01  2.804736E-15  1.514467E-13  1.780975E-12  1.234409E-10  9.131123E-12  3.899873E-08  1.246652E-10  1.011542E-05
    407  2.249661932162E-01  2.798387E-15  1.497628E-13  1.836954E-12  1.195445E-10  9.719185E-12  2.349861E-08  8.583319E-11  1.015079E-05
    408  2.266023391923E-01  2.790854E-15  1.487289E-13  1.889187E-12  1.168499E-10  1.026389E-11  1.565772E-08  6.437364E-11  1.019068E-05
    409  2.291569547831E-01  2.777982E-15  1.478363E-13  1.975264E-12  1.140749E-10  1.115079E-11  9.309240E-09  4.591052E-11  1.026991E-05
    410  2.305971902523E-01  2.770388E-15  1.476268E-13  2.026416E-12  1.132520E-10  1.167130E-11  7.427266E-09  4.053506E-11  1.032317E-05
    411  2.319348711247E-01  2.762974E-15  1.475598E-13  2.075735E-12  1.129441E-10  1.216873E-11  6.256774E-09  3.752848E-11  1.037762E-05
    412  2.335360820165E-01  2.753329E-15  1.475823E-13  2.137175E-12  1.131298E-10  1.278269E-11  5.304280E-09  3.565333E-11  1.044833E-05
    413  2.351317971316E-01  2.742462E-15  1.476557E-13  2.201136E-12  1.138897E-10  1.341563E-11  4.649348E-09  3.505159E-11  1.052395E-05
    414  2.376293164755E-01  2.721844E-15  1.477368E-13  2.307030E-12  1.161632E-10  1.445113E-11  3.945204E-09  3.566191E-11  1.065056E-05
    415  2.399259738388E-01  2.697756E-15  1.476365E-13  2.411008E-12  1.193425E-10  1.545495E-11  3.481872E-09  3.720110E-11  1.077361E-05
    416  2.420046682363E-01  2.670772E-15  1.473017E-13  2.510903E-12  1.230558E-10  1.640914E-11  3.147375E-09  3.905932E-11  1.088866E-05
    417  2.451201276448E-01  2.619735E-15  1.462218E-13  2.671569E-12  1.300038E-10  1.792659E-11  2.744550E-09  4.235848E-11  1.106477E-05
    418  2.467564269033E-01  2.587432E-15  1.453311E-13  2.761510E-12  1.342792E-10  1.876834E-11  2.569853E-09  4.426907E-11  1.115797E-05
    419  2.483354027874E-01  2.552531E-15  1.442413E-13  2.852112E-12  1.387956E-10  1.961159E-11  2.422095E-09  4.620871E-11  1.124782E-05
    420  2.499258654919E-01  2.513639E-15  1.429059E-13  2.947305E-12  1.437220E-10  2.049314E-11  2.292410E-09  4.825125E-11  1.133789E-05
    421  2.515152656983E-01  2.471045E-15  1.413282E-13  3.046526E-12  1.490152E-10  2.140778E-11  2.180818E-09  5.037886E-11  1.142717E-05
    422  2.542060864984E-01  2.390658E-15  1.381012E-13  3.224277E-12  1.588054E-10  2.303725E-11  2.030013E-09  5.417799E-11  1.157593E-05
    423  2.556901221114E-01  2.342065E-15  1.360272E-13  3.327813E-12  1.646478E-10  2.398185E-11  1.966009E-09  5.638237E-11  1.165638E-05
    424  2.570805114381E-01  2.293940E-15  1.338993E-13  3.428528E-12  1.704074E-10  2.489799E-11  1.917577E-09  5.852035E-11  1.173055E-05
    425  2.598984391343E-01  2.189278E-15  1.290645E-13  3.644187E-12  1.829363E-10  2.685209E-11  1.851148E-09  6.307921E-11  1.187690E-05
    426  2.622653138568E-01  2.094788E-15  1.245019E-13  3.837924E-12  1.943638E-10  2.860032E-11  1.825534E-09  6.715531E-11  1.199534E-05
    427  2.644885215151E-01  2.001385E-15  1.198421E-13  4.031038E-12  2.058736E-10  3.033753E-11  1.824149E-09  7.120293E-11  1.210256E-05
    428  2.667229470066E-01  1.903767E-15  1.148380E-13  4.236632E-12  2.182274E-10  3.218223E-11  1.842904E-09  7.549799E-11  1.220622E-05
    429  2.687894382327E-01  1.810847E-15  1.099643E-13  4.437619E-12  2.303833E-10  3.398176E-11  1.876681E-09  7.968504E-11  1.229832E-05
    430  2.709436570286E-01  1.712011E-15  1.046764E-13  4.658858E-12  2.438366E-10  3.595912E-11  1.927342E-09  8.428249E-11  1.239041E-05
    431  2.728595154549E-01  1.623023E-15  9.983312E-14  4.866207E-12  2.565027E-10  3.780967E-11  1.984670E-09  8.858218E-11  1.246891E-05
    432  2.763050324764E-01  1.462109E-15  9.089958E-14  5.265874E-12  2.810430E-10  4.137124E-11  2.114451E-09  9.684956E-11  1.260204E-05
    433  2.797281875476E-01  1.303561E-15  8.190189E-14  5.699703E-12  3.078316E-10  4.523195E-11  2.274562E-09  1.058005E-10  1.272413E-05
    434  2.831107064370E-01  1.150822E-15  7.307348E-14  6.167714E-12  3.368681E-10  4.939357E-11  2.461073E-09  1.154374E-10  1.283502E-05
    435  2.863632962154E-01  1.009796E-15  6.479935E-14  6.657981E-12  3.674062E-10  5.375205E-11  2.665778E-09  1.255179E-10  1.293276E-05
    436  2.894106333807E-01  8.844474E-16  5.735872E-14  7.156228E-12  3.985423E-10  5.818252E-11  2.879766E-09  1.357528E-10  1.301666E-05
    437  2.941185503109E-01  7.065218E-16  4.668447E-14  8.007382E-12  4.519093E-10  6.575831E-11  3.253182E-09  1.532278E-10  1.313228E-05
    438  2.983685787405E-01  5.645513E-16  3.810572E-14  8.869818E-12  5.061463E-10  7.344971E-11  3.637035E-09  1.709390E-10  1.322270E-05
    439  3.021949729112E-01  4.530783E-16  3.136854E-14  9.731379E-12  5.604315E-10  8.115384E-11  4.023506E-09  1.886515E-10  1.329329E-05
    440  3.059150641439E-01  3.598421E-16  2.577483E-14  1.065437E-11  6.186502E-10  8.943498E-11  4.439706E-09  2.076619E-10  1.335237E-05
    441  3.094680949786E-01  2.844814E-16  2.133084E-14  1.162212E-11  6.797151E-10  9.815310E-11  4.877998E-09  2.276461E-10  1.340014E-05
    442  3.127856926026E-01  2.256367E-16  1.796523E-14  1.260868E-11  7.419533E-10  1.070828E-10  5.326688E-09  2.480866E-10  1.343701E-05
    443  3.178598433803E-01  1.554082E-16  1.422147E-14  1.428824E-11  8.477879E-10  1.223949E-10  6.095086E-09  2.830757E-10  1.347814E-05
    444  3.224504526026E-01  1.101262E-16  1.219978E-14  1.600467E-11  9.556887E-10  1.382039E-10  6.886913E-09  3.191274E-10  1.349735E-05
    445  3.266870398371E-01  8.143279E-17  1.138045E-14  1.777316E-11  1.066498E-09  1.546834E-10  7.710692E-09  3.566380E-10  1.349615E-05
    446  3.305577136787E-01  6.458385E-17  1.143235E-14  1.955861E-11  1.177929E-09  1.715392E-10  8.551661E-09  3.949385E-10  1.347391E-05
    447  3.362681054783E-01  5.353225E-17  1.276529E-14  2.251810E-11  1.361527E-09  2.000204E-10  9.969324E-09  4.595222E-10  1.338583E-05
    448  3.414589872690E-01  5.596936E-17  1.510678E-14  2.557837E-11  1.549794E-09  2.302770E-10  1.147125E-08  5.279685E-10  1.321099E-05
    449  3.462773530350E-01  6.842997E-17  1.799464E-14  2.876432E-11  1.743968E-09  2.627723E-10  1.308028E-08  6.013185E-10  1.290555E-05
    450  3.508856189623E-01  9.039312E-17  2.101532E-14  3.214570E-11  1.947929E-09  2.985318E-10  1.484680E-08  6.818697E-10  1.239250E-05
    451  3.552628710565E-01  1.222497E-16  2.370373E-14  3.567546E-11  2.158432E-09  3.374716E-10  1.676620E-08  7.694109E-10  1.158498E-05
    452  3.595141079779E-01  1.663230E-16  2.607198E-14  3.940254E-11  2.377950E-09  3.807021E-10  1.889271E-08  8.664121E-10  1.037620E-05
    453  3.636744849418E-01  2.259485E-16  2.878906E-14  4.331852E-11  2.605408E-09  4.289877E-10  2.126319E-08  9.745511E-10  8.726588E-06
    454  3.676260234901E-01  3.026443E-16  3.283698E-14  4.724786E-11  2.830138E-09  4.811467E-10  2.381907E-08  1.091149E-09  6.832042E-06
    455  3.714655117309E-01  4.020013E-16  3.920114E-14  5.121132E-11  3.052928E-09  5.385589E-10  2.662745E-08  1.219256E-09  4.956718E-06
    456  3.752653942304E-01  5.321257E-16  4.869493E-14  5.521453E-11  3.273505E-09  6.028504E-10  2.976705E-08  1.362453E-09  3.381432E-06
    457  3.809506426681E-01  8.082835E-16  7.049400E-14  6.119994E-11  3.593450E-09  7.152447E-10  3.524458E-08  1.612211E-09  1.890050E-06
    458  3.865190953769E-01  1.214582E-15  1.034634E-13  6.684116E-11  3.881233E-09  8.475606E-10  4.167802E-08  1.905407E-09  1.290960E-06
    459  3.928522091207E-01  1.924067E-15  1.608767E-13  7.274604E-11  4.162651E-09  1.029638E-09  5.051021E-08  2.307614E-09  1.157648E-06
    460  3.991093841216E-01  3.020296E-15  2.483352E-13  7.804063E-11  4.392088E-09  1.247087E-09  6.103290E-08  2.786272E-09  1.260959E-06
    461  4.054183851758E-01  4.740340E-15  3.831394E-13  8.329972E-11  4.600087E-09  1.507510E-09  7.360592E-08  3.357352E-09  1.458591E-06
    462  4.147392755742E-01  9.156101E-15  7.208947E-13  9.294664E-11  4.970320E-09  1.973421E-09  9.603640E-08  4.373639E-09  1.828829E-06
    463  4.232199499949E-01  1.652915E-14  1.269605E-12  1.063673E-10  5.499976E-09  2.491048E-09  1.208778E-07  5.495092E-09  2.215054E-06
    464  4.316976825025E-01  2.958326E-14  2.215851E-12  1.268372E-10  6.316476E-09  3.114928E-09  1.507327E-07  6.837039E-09  2.636991E-06
    465  4.393401554526E-01  4.961453E-14  3.632717E-12  1.535313E-10  7.366606E-09  3.788452E-09  1.828713E-07  8.274584E-09  3.042809E-06
    466  4.465935084243E-01  8.047023E-14  5.767189E-12  1.883625E-10  8.700309E-09  4.545664E-09  2.189068E-07  9.878071E-09  3.445066E-06
    467  4.537106765818E-01  1.284127E-13  9.015334E-12  2.342443E-10  1.039628E-08  5.422305E-09  2.604983E-07  1.171831E-08  3.849594E-06
    468  4.602314649238E-01  1.957658E-13  1.349293E-11  2.894294E-10  1.235776E-08  6.362811E-09  3.049635E-07  1.367400E-08  4.222066E-06
    469  4.709552966107E-01  3.861107E-13  2.584977E-11  4.174236E-10  1.665148E-08  8.256024E-09  3.939360E-07  1.755367E-08  4.818893E-06
    470  4.769745726746E-01  5.607548E-13  3.696395E-11  5.164137E-10  1.978711E-08  9.544686E-09  4.540588E-07  2.015196E-08  5.134062E-06
    471  4.828178172001E-01  8.009675E-13  5.203979E-11  6.372926E-10  2.344750E-08  1.098051E-08  5.205750E-07  2.300628E-08  5.418621E-06
    472  4.927188450138E-01  1.446424E-12  9.182922E-11  9.156176E-10  3.135275E-08  1.390436E-08  6.543602E-07  2.868786E-08  5.836635E-06
    473  5.000000000000E-01  2.210235E-12  1.381142E-10  1.198931E-09  3.885710E-08  1.652317E-08  7.721422E-07  3.362962E-08  6.080475E-06
