 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sn127         sn128         sn129         sn130         sn131         sn132         sn133         sn134
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.461215E-26  1.428772E-20  7.006527E-15  1.055315E-13  6.897754E-10
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.853388E-26  9.702694E-21  3.802660E-15  6.364877E-14  4.633600E-10
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.572182E-26  6.661923E-21  2.183566E-15  4.037694E-14  3.149723E-10
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.944358E-26  3.622378E-21  9.750764E-16  2.106591E-14  1.685917E-10
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.129557E-26  2.452379E-21  6.201311E-16  1.476330E-14  1.130551E-10
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.403604E-26  1.611360E-21  4.012633E-16  1.057714E-14  7.350798E-11
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.345152E-26  7.157149E-22  1.957333E-16  6.249002E-15  3.203570E-11
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.631034E-26  3.264335E-22  1.078079E-16  4.117601E-15  1.439367E-11
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.196140E-26  1.682607E-22  6.759077E-17  2.991241E-15  7.385140E-12
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.878125E-27  8.994812E-23  4.401633E-17  2.232137E-15  3.980556E-12
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.477816E-27  4.698566E-23  2.826832E-17  1.646907E-15  2.145750E-12
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.631477E-27  2.397552E-23  1.779660E-17  1.194232E-15  1.172346E-12
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.326979E-27  1.259323E-23  1.131630E-17  8.684833E-16  6.886889E-13
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.216752E-27  5.912341E-24  6.533610E-18  5.868385E-16  3.943693E-13
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.472817E-27  2.879478E-24  3.764605E-18  3.937705E-16  2.479902E-13
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.173421E-28  1.338349E-24  1.998925E-18  2.474962E-16  1.596446E-13
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.764775E-28  6.817249E-25  1.074493E-18  1.561174E-16  1.104962E-13
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.430687E-28  3.535841E-25  5.388673E-19  9.302974E-17  7.645956E-14
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.018228E-28  1.984604E-25  2.655669E-19  5.444928E-17  5.354063E-14
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.572420E-29  9.063599E-26  8.473239E-20  2.271823E-17  3.056238E-14
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.656448E-29  4.536815E-26  2.687782E-20  9.315725E-18  1.733874E-14
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.710329E-29  2.496154E-26  9.315000E-21  4.047173E-18  1.019899E-14
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.733993E-30  1.450406E-26  3.552816E-21  1.851564E-18  6.171431E-15
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.830844E-30  8.758481E-27  1.487342E-21  8.833396E-19  3.817600E-15
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.777110E-30  5.375882E-27  6.761437E-22  4.286083E-19  2.368254E-15
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.766013E-30  3.472708E-27  3.585695E-22  2.240386E-19  1.523964E-15
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.108931E-30  2.284132E-27  2.114891E-22  1.214840E-19  9.863013E-16
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.442698E-27  1.294831E-22  6.392146E-20  5.994324E-16
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.604267E-28  8.907606E-23  3.821196E-20  3.777903E-16
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.029986E-28  6.047289E-23  2.343642E-20  2.156280E-16
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.966077E-28  4.322422E-23  1.689513E-20  1.254303E-16
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.530142E-28  2.990477E-23  1.326524E-20  6.691701E-17
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.710705E-28  2.131519E-23  1.145164E-20  3.686534E-17
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.423428E-29  1.220565E-23  9.682653E-21  1.360704E-17
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.914458E-29  8.937731E-24  8.947798E-21  7.735007E-18
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.106272E-29  6.543265E-24  8.292391E-21  4.392066E-18
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.565000E-29  4.495047E-24  7.557119E-21  2.212807E-18
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.608000E-29  3.238582E-24  6.939936E-21  1.217582E-18
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.907272E-29  2.390454E-24  6.375444E-21  7.126661E-19
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.374865E-29  1.757882E-24  5.791401E-21  4.328784E-19
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.820252E-30  1.352894E-24  5.260839E-21  3.046290E-19
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.069816E-30  9.832797E-25  4.513016E-21  2.333296E-19
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.493854E-30  8.581287E-25  4.116497E-21  2.249212E-19
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.182698E-30  7.654194E-25  3.709071E-21  2.289274E-19
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.069327E-30  6.707212E-25  3.045791E-21  2.562665E-19
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.401064E-30  6.254148E-25  2.521625E-21  2.955055E-19
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.978449E-25  2.106614E-21  3.413840E-19
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.768640E-25  1.782174E-21  3.909516E-19
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.583283E-25  1.526341E-21  4.428995E-19
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.272330E-25  1.185058E-21  5.405253E-19
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.081899E-25  1.021872E-21  6.057256E-19
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.894602E-25  8.870975E-22  6.737479E-19
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.658204E-25  7.453009E-22  7.657027E-19
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.411950E-25  6.235549E-22  8.701207E-19
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.011292E-25  4.675186E-22  1.063068E-18
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.634237E-25  3.558658E-22  1.277782E-18
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.292113E-25  2.766975E-22  1.508628E-18
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.791432E-25  1.899991E-22  1.932886E-18
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.538530E-25  1.570412E-22  2.200202E-18
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.304030E-25  1.320976E-22  2.492046E-18
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.078541E-25  1.128438E-22  2.823863E-18
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.865052E-25  9.871945E-23  3.198082E-18
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.532424E-25  8.465920E-23  3.943767E-18
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.366039E-25  8.157869E-23  4.424374E-18
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.221229E-25  8.136971E-23  4.925763E-18
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.597751E-26  8.821872E-23  6.115990E-18
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.736748E-26  1.013044E-22  7.326615E-18
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.250187E-26  1.198241E-22  8.672793E-18
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.993646E-26  1.450429E-22  1.026548E-17
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.023480E-26  1.750225E-22  1.198780E-17
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.191751E-26  2.142011E-22  1.407992E-17
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.590803E-26  2.570274E-22  1.623406E-17
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.790894E-26  3.574620E-22  2.093693E-17
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.297017E-26  4.959226E-22  2.690333E-17
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.052078E-26  6.841798E-22  3.440127E-17
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.012670E-26  9.304239E-22  4.349963E-17
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.140958E-26  1.238653E-21  5.411448E-17
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.681399E-26  1.920317E-21  7.561547E-17
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.648652E-26  2.842671E-21  1.019934E-16
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.092489E-26  4.035284E-21  1.332409E-16
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.286115E-26  5.658722E-21  1.724476E-16
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.295628E-30  9.481757E-26  7.798497E-21  2.202519E-16
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.668612E-30  1.391167E-25  1.050163E-20  2.763915E-16
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.550609E-30  2.497084E-25  1.649798E-20  3.901420E-16
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.048538E-30  4.235171E-25  2.474212E-20  5.315609E-16
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.616963E-29  6.889434E-25  3.586366E-20  7.057128E-16
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.768743E-29  1.073865E-24  5.023069E-20  9.127501E-16
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.802698E-29  2.065125E-24  8.225368E-20  1.330322E-15
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.173909E-28  3.739677E-24  1.283040E-19  1.868486E-15
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.225231E-28  6.486615E-24  1.932498E-19  2.555373E-15
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.074939E-28  1.098121E-23  2.851481E-19  3.440648E-15
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.445096E-30  7.226613E-28  1.810252E-23  4.116437E-19  4.556231E-15
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.179370E-30  1.259964E-27  2.941190E-23  5.867365E-19  5.975661E-15
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.614077E-30  2.171681E-27  4.728960E-23  8.283194E-19  7.780770E-15
    454  3.676260234901E-01  1.000000E-30  1.061126E-30  1.000000E-30  5.290746E-30  3.644561E-27  7.423916E-23  1.147218E-18  9.984918E-15
    455  3.714655117309E-01  1.000000E-30  1.292602E-30  1.000000E-30  7.879379E-30  6.030425E-27  1.150620E-22  1.571654E-18  1.270814E-14
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.274014E-30  9.928187E-27  1.775234E-22  2.142691E-18  1.611574E-14
    457  3.809506426681E-01  1.000000E-30  1.010093E-30  1.000000E-30  1.773375E-29  2.097319E-26  3.396371E-22  3.396807E-18  2.294618E-14
    458  3.865190953769E-01  1.000000E-30  1.323325E-30  1.000000E-30  3.459173E-29  4.368463E-26  6.411627E-22  5.316174E-18  3.235944E-14
    459  3.928522091207E-01  1.000000E-30  1.407412E-30  1.000000E-30  7.333178E-29  1.007708E-25  1.320702E-21  8.812290E-18  4.770691E-14
    460  3.991093841216E-01  1.000000E-30  1.798269E-30  1.103243E-30  1.600619E-28  2.304372E-25  2.696751E-21  1.445854E-17  6.980598E-14
    461  4.054183851758E-01  1.000000E-30  1.034446E-30  1.000000E-30  3.534075E-28  5.311065E-25  5.538342E-21  2.371940E-17  1.021691E-13
    462  4.147392755742E-01  1.000000E-30  1.905047E-30  1.220921E-30  1.171719E-27  1.826295E-24  1.603486E-20  4.891536E-17  1.784315E-13
    463  4.232199499949E-01  1.000000E-30  2.717308E-30  1.786409E-30  3.546676E-27  5.618695E-24  4.215684E-20  9.374825E-17  2.947181E-13
    464  4.316976825025E-01  1.000000E-30  1.903437E-30  1.878639E-30  1.090602E-26  1.726558E-23  1.107318E-19  1.782935E-16  4.841820E-13
    465  4.393401554526E-01  1.457890E-30  6.579885E-30  6.176399E-30  3.044668E-26  4.741785E-23  2.642913E-19  3.162856E-16  7.541766E-13
    466  4.465935084243E-01  1.001961E-30  4.057737E-30  1.260580E-29  8.161545E-26  1.234009E-22  6.031107E-19  5.419655E-16  1.143994E-12
    467  4.537106765818E-01  1.162140E-30  4.503218E-30  3.454659E-29  2.171922E-25  3.144507E-22  1.354315E-18  9.147008E-16  1.715449E-12
    468  4.602314649238E-01  1.396795E-30  6.242580E-30  9.259089E-29  5.375547E-25  7.383425E-22  2.840356E-18  1.471255E-15  2.478530E-12
    469  4.709552966107E-01  2.024941E-30  9.027734E-30  4.852217E-28  2.430885E-24  2.977864E-21  9.591692E-18  3.187735E-15  4.509694E-12
    470  4.769745726746E-01  2.017086E-30  8.435188E-30  1.241508E-27  5.721523E-24  6.472910E-21  1.898073E-17  4.899045E-15  6.287750E-12
    471  4.828178172001E-01  2.294218E-30  1.147320E-29  3.074814E-27  1.320559E-23  1.368231E-20  3.680449E-17  7.415020E-15  8.661211E-12
    472  4.927188450138E-01  4.379858E-30  2.276365E-29  1.413059E-26  5.502406E-23  4.796179E-20  1.129227E-16  1.488693E-14  1.482327E-11
    473  5.000000000000E-01  2.539201E-30  3.094031E-29  4.286280E-26  1.580248E-22  1.190871E-19  2.572620E-16  2.476743E-14  2.191655E-11
