 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                kr89          kr90          kr91          kr92          kr93          kr94          kr95          kr96 
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  4.208303E-29  2.100254E-26  1.358892E-25  5.682207E-25  1.107389E-24  8.712153E-21
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  3.185760E-29  1.813225E-26  1.168802E-25  4.904037E-25  7.057138E-25  3.879587E-21
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  2.414625E-29  1.554714E-26  9.985966E-26  4.204246E-25  5.104730E-25  1.793057E-21
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.521162E-29  1.187557E-26  7.584978E-26  3.211028E-25  3.411146E-25  5.298057E-22
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.123592E-29  9.893245E-27  6.296677E-26  2.674914E-25  2.724927E-25  2.473564E-22
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  8.063546E-30  8.058739E-27  5.110212E-26  2.178819E-25  2.157041E-25  1.112767E-22
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  4.264893E-30  5.322171E-27  3.351493E-26  1.438786E-25  1.377118E-25  2.543978E-23
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  2.280426E-30  3.488070E-27  2.182411E-26  9.428527E-26  8.834691E-26  6.973345E-24
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.376233E-30  2.412892E-27  1.501728E-26  6.521404E-26  6.023865E-26  2.676480E-24
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.691397E-27  1.047617E-26  4.570921E-26  4.172761E-26  1.237146E-24
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.168250E-27  7.200030E-27  3.156527E-26  2.849750E-26  6.323344E-25
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.993380E-28  4.902012E-27  2.159431E-26  1.928927E-26  3.519600E-25
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.627005E-28  3.434604E-27  1.519897E-26  1.344571E-26  2.162609E-25
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.817877E-28  2.317232E-27  1.030832E-26  9.020433E-27  1.302940E-25
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.734836E-28  1.650908E-27  7.381343E-27  6.393486E-27  8.490437E-26
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.003767E-28  1.202137E-27  5.404577E-27  4.630397E-27  5.678152E-26
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.584424E-28  9.451848E-28  4.271490E-27  3.622822E-27  4.177297E-26
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.296936E-28  7.687905E-28  3.493568E-27  2.931687E-27  3.224341E-26
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.102526E-28  6.493974E-28  2.967196E-27  2.464051E-27  2.639426E-26
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.837536E-29  5.138618E-28  2.367804E-27  1.934630E-27  2.056765E-26
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.083052E-29  4.074300E-28  1.892887E-27  1.522391E-27  1.650797E-26
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.686973E-29  3.240179E-28  1.516545E-27  1.202442E-27  1.346778E-26
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.562251E-29  2.574580E-28  1.213204E-27  9.493406E-28  1.104372E-26
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.656644E-29  2.043059E-28  9.688093E-28  7.487806E-28  9.063962E-27
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.906983E-29  1.609001E-28  7.676561E-28  5.861665E-28  7.387464E-27
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.341139E-29  1.283157E-28  6.155878E-28  4.648609E-28  6.071081E-27
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.882468E-29  1.020911E-28  4.923958E-28  3.678236E-28  4.960122E-27
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.482463E-29  7.838188E-29  3.802688E-28  2.805041E-28  3.900041E-27
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.170258E-29  6.108152E-29  2.979539E-28  2.173163E-28  3.088768E-27
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.084935E-30  4.510538E-29  2.213716E-28  1.591623E-28  2.301770E-27
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.980536E-30  3.358365E-29  1.658120E-28  1.176390E-28  1.714861E-27
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.444902E-30  2.389762E-29  1.187112E-28  8.284011E-29  1.207272E-27
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.227560E-30  1.733632E-29  8.662120E-29  5.954005E-29  8.610925E-28
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.811001E-30  1.046522E-29  5.253474E-29  3.486210E-29  4.905853E-28
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.521312E-30  7.734881E-30  3.915102E-29  2.579665E-29  3.570669E-28
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.171794E-30  5.895720E-30  2.995440E-29  1.941005E-29  2.628460E-28
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.192620E-30  4.422204E-30  2.248115E-29  1.414975E-29  1.855079E-28
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.053018E-30  3.502809E-30  1.785607E-29  1.098527E-29  1.398604E-28
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.858927E-30  2.885548E-30  1.476354E-29  8.924013E-30  1.106031E-28
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.018396E-30  2.539753E-30  1.298851E-29  7.595462E-30  9.144598E-29
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.768531E-30  2.297716E-30  1.182101E-29  6.813189E-30  8.055648E-29
    401  2.137594200207E-01  1.000000E-30  1.245576E-30  1.122950E-30  2.610330E-30  2.402150E-30  1.230269E-29  6.648944E-30  7.687627E-29
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.895065E-30  2.216294E-30  1.161544E-29  6.489775E-30  7.565929E-29
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.949670E-30  2.346330E-30  1.237572E-29  6.810562E-30  7.957358E-29
    404  2.188327022992E-01  1.000000E-30  1.522374E-30  1.357042E-30  3.268270E-30  3.007222E-30  1.583403E-29  8.163678E-30  9.563476E-29
    405  2.210861741802E-01  1.000000E-30  1.456069E-30  1.290512E-30  3.121928E-30  3.472371E-30  1.871512E-29  9.586416E-30  1.143927E-28
    406  2.231360986547E-01  1.000000E-30  1.341505E-30  1.182246E-30  3.214083E-30  4.022756E-30  2.204980E-29  1.134681E-29  1.375735E-28
    407  2.249661932162E-01  1.000000E-30  1.245643E-30  1.092427E-30  3.323661E-30  4.710924E-30  2.620099E-29  1.343108E-29  1.651452E-28
    408  2.266023391923E-01  1.000000E-30  1.156070E-30  1.009486E-30  3.037112E-30  5.490067E-30  3.091345E-29  1.575240E-29  1.960621E-28
    409  2.291569547831E-01  1.000000E-30  1.791034E-30  1.556792E-30  4.936338E-30  7.424067E-30  4.220948E-29  2.076624E-29  2.621521E-28
    410  2.305971902523E-01  1.000000E-30  1.092372E-30  1.000000E-30  3.592148E-30  8.269900E-30  4.778036E-29  2.372901E-29  3.035781E-28
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.756043E-30  9.502841E-30  5.535296E-29  2.724547E-29  3.517180E-28
    412  2.335360820165E-01  1.000000E-30  1.233446E-30  1.058101E-30  4.582386E-30  1.136795E-29  6.670914E-29  3.228399E-29  4.207561E-28
    413  2.351317971316E-01  1.000000E-30  1.252304E-30  1.069788E-30  5.062813E-30  1.346681E-29  7.971692E-29  3.807569E-29  5.013058E-28
    414  2.376293164755E-01  1.000000E-30  1.936121E-30  1.645937E-30  7.487527E-30  1.783433E-29  1.066742E-28  4.951115E-29  6.611937E-28
    415  2.399259738388E-01  1.000000E-30  1.857671E-30  1.568934E-30  8.419803E-30  2.262358E-29  1.370810E-28  6.247639E-29  8.466462E-28
    416  2.420046682363E-01  1.000000E-30  1.677344E-30  1.407726E-30  8.955710E-30  2.801870E-29  1.716084E-28  7.703955E-29  1.057468E-27
    417  2.451201276448E-01  1.191299E-30  2.753107E-30  2.219893E-30  1.336651E-29  3.932326E-29  2.440545E-28  1.061899E-28  1.483424E-27
    418  2.467564269033E-01  1.000000E-30  1.443154E-30  1.194452E-30  1.225862E-29  4.627313E-29  2.900109E-28  1.250224E-28  1.765061E-27
    419  2.483354027874E-01  1.000000E-30  1.424966E-30  1.174036E-30  1.409517E-29  5.484902E-29  3.462261E-28  1.471596E-28  2.096376E-27
    420  2.499258654919E-01  1.000000E-30  1.455435E-30  1.193717E-30  1.635714E-29  6.519068E-29  4.144504E-28  1.736480E-28  2.495994E-27
    421  2.515152656983E-01  1.000000E-30  1.405841E-30  1.147155E-30  1.886382E-29  7.756062E-29  4.965966E-28  2.051531E-28  2.975166E-27
    422  2.542060864984E-01  1.104791E-30  2.268910E-30  1.959111E-30  2.702233E-29  1.049745E-28  6.796160E-28  2.735994E-28  4.025417E-27
    423  2.556901221114E-01  1.000000E-30  1.460182E-30  1.177674E-30  2.877954E-29  1.236087E-28  8.058631E-28  3.206991E-28  4.758000E-27
    424  2.570805114381E-01  1.000000E-30  1.271927E-30  1.020283E-30  3.295112E-29  1.447359E-28  9.492247E-28  3.731939E-28  5.578309E-27
    425  2.598984391343E-01  1.128396E-30  2.650401E-30  2.237341E-30  4.766091E-29  2.008890E-28  1.332556E-27  5.105025E-28  7.742906E-27
    426  2.622653138568E-01  1.000000E-30  2.161569E-30  1.762733E-30  6.070477E-29  2.650310E-28  1.775488E-27  6.665664E-28  1.023510E-26
    427  2.644885215151E-01  1.000000E-30  2.438990E-30  1.692358E-30  7.766439E-29  3.452346E-28  2.333688E-27  8.596435E-28  1.334950E-26
    428  2.667229470066E-01  1.000000E-30  2.367943E-30  1.716795E-30  1.005245E-28  4.517038E-28  3.080646E-27  1.113462E-27  1.748443E-26
    429  2.687894382327E-01  1.000000E-30  2.010051E-30  1.558728E-30  1.274877E-28  5.802632E-28  3.989674E-27  1.417335E-27  2.248233E-26
    430  2.709436570286E-01  1.000000E-30  2.335812E-30  1.628024E-30  1.649833E-28  7.547058E-28  5.232396E-27  1.825831E-27  2.926304E-26
    431  2.728595154549E-01  1.000000E-30  1.935741E-30  1.481382E-30  2.071934E-28  9.542176E-28  6.664149E-27  2.289288E-27  3.702429E-26
    432  2.763050324764E-01  1.437340E-30  3.414697E-30  2.763534E-30  3.182544E-28  1.458128E-27  1.031466E-26  3.445813E-27  5.661678E-26
    433  2.797281875476E-01  1.441160E-30  3.509570E-30  2.541106E-30  4.821744E-28  2.225213E-27  1.593941E-26  5.183797E-27  8.648306E-26
    434  2.831107064370E-01  1.438660E-30  3.654965E-30  2.557729E-30  7.287887E-28  3.386604E-27  2.455359E-26  7.781732E-27  1.317315E-25
    435  2.863632962154E-01  1.408358E-30  3.578308E-30  2.627067E-30  1.087961E-27  5.084708E-27  3.728615E-26  1.153501E-26  1.979280E-25
    436  2.894106333807E-01  1.268565E-30  3.260536E-30  2.489402E-30  1.587277E-27  7.458255E-27  5.526345E-26  1.672443E-26  2.905065E-25
    437  2.941185503109E-01  1.864370E-30  4.833884E-30  3.772214E-30  2.865933E-27  1.353060E-26  1.018321E-25  2.982438E-26  5.274711E-25
    438  2.983685787405E-01  1.733492E-30  5.425773E-30  4.060703E-30  4.892946E-27  2.323091E-26  1.772397E-25  5.046295E-26  9.063118E-25
    439  3.021949729112E-01  1.616044E-30  5.183170E-30  2.759965E-30  7.928348E-27  3.783606E-26  2.921287E-25  8.117563E-26  1.477100E-24
    440  3.059150641439E-01  1.592973E-30  5.216653E-30  2.797547E-30  1.267810E-26  6.080457E-26  4.747759E-25  1.289826E-25  2.375353E-24
    441  3.094680949786E-01  1.555620E-30  4.871055E-30  3.112883E-30  1.984044E-26  9.561684E-26  7.544324E-25  2.007821E-25  3.737767E-24
    442  3.127856926026E-01  1.359904E-30  4.367675E-30  2.855754E-30  3.011480E-26  1.458104E-25  1.161434E-24  3.034877E-25  5.703602E-24
    443  3.178598433803E-01  1.963844E-30  7.175125E-30  4.149353E-30  5.689350E-26  2.774314E-25  2.241021E-24  5.703952E-25  1.086389E-23
    444  3.224504526026E-01  1.837767E-30  5.521252E-30  3.822985E-30  1.009050E-25  4.953198E-25  4.050166E-24  1.008452E-24  1.941751E-23
    445  3.266870398371E-01  1.755681E-30  5.507572E-30  3.856360E-30  1.708256E-25  8.437164E-25  6.974150E-24  1.704327E-24  3.311300E-23
    446  3.305577136787E-01  1.494754E-30  5.069061E-30  3.312007E-30  2.758129E-25  1.369886E-24  1.143238E-23  2.750191E-24  5.382608E-23
    447  3.362681054783E-01  2.926393E-30  7.174227E-30  5.436712E-30  5.573761E-25  2.790635E-24  2.360705E-23  5.561993E-24  1.098683E-22
    448  3.414589872690E-01  1.966038E-30  7.658028E-30  3.914511E-30  1.053937E-24  5.313636E-24  4.548188E-23  1.054159E-23  2.096410E-22
    449  3.462773530350E-01  1.897667E-30  7.687141E-30  3.827362E-30  1.901191E-24  9.643138E-24  8.340675E-23  1.908184E-23  3.813129E-22
    450  3.508856189623E-01  1.874133E-30  7.571917E-30  5.112886E-30  3.342588E-24  1.704346E-23  1.488359E-22  3.369742E-23  6.755976E-22
    451  3.552628710565E-01  1.863491E-30  7.522875E-30  4.766093E-30  5.722631E-24  2.930865E-23  2.581990E-22  5.798861E-23  1.164848E-21
    452  3.595141079779E-01  1.880173E-30  7.484713E-30  5.464377E-30  9.682002E-24  4.977015E-23  4.420732E-22  9.868245E-23  1.983735E-21
    453  3.636744849418E-01  1.912803E-30  8.078721E-30  7.124766E-30  1.628734E-23  8.397174E-23  7.516720E-22  1.670778E-22  3.357351E-21
    454  3.676260234901E-01  1.957438E-30  9.244467E-30  9.771478E-30  2.685494E-23  1.387473E-22  1.250883E-21  2.773450E-22  5.565458E-21
    455  3.714655117309E-01  2.024695E-30  8.867589E-30  1.532262E-29  4.385613E-23  2.268901E-22  2.059325E-21  4.561506E-22  9.132610E-21
    456  3.752653942304E-01  1.513775E-30  8.066717E-30  2.247630E-29  7.133797E-23  3.692840E-22  3.373451E-21  7.475889E-22  1.491976E-20
    457  3.809506426681E-01  2.194459E-30  1.431524E-29  5.112076E-29  1.465058E-22  7.579074E-22  6.988480E-21  1.553958E-21  3.081147E-20
    458  3.865190953769E-01  2.733389E-30  1.892556E-29  1.122471E-28  2.906421E-22  1.499714E-21  1.395079E-20  3.122150E-21  6.138640E-20
    459  3.928522091207E-01  2.891077E-30  3.547298E-29  2.809947E-28  6.160539E-22  3.161516E-21  2.969482E-20  6.719926E-21  1.305448E-19
    460  3.991093841216E-01  4.012994E-30  7.867446E-29  7.208895E-28  1.264942E-21  6.437834E-21  6.102883E-20  1.401889E-20  2.684282E-19
    461  4.054183851758E-01  4.877244E-30  1.937492E-28  1.906347E-27  2.579091E-21  1.297568E-20  1.241252E-19  2.906148E-20  5.469846E-19
    462  4.147392755742E-01  1.472317E-29  7.997747E-28  8.262901E-27  7.333861E-21  3.604176E-20  3.493567E-19  8.476859E-20  1.547851E-18
    463  4.232199499949E-01  4.954397E-29  3.060860E-27  3.186362E-26  1.890237E-20  9.030754E-20  8.857957E-19  2.236738E-19  3.954508E-18
    464  4.316976825025E-01  1.728897E-28  1.166875E-26  1.224372E-25  4.841708E-20  2.232795E-19  2.216385E-18  5.865354E-19  9.994048E-18
    465  4.393401554526E-01  5.338923E-28  3.857394E-26  4.077674E-25  1.120326E-19  4.971092E-19  4.989803E-18  1.386183E-18  2.275265E-17
    466  4.465935084243E-01  1.529484E-27  1.178629E-25  1.256621E-24  2.453108E-19  1.043455E-18  1.058867E-17  3.095244E-18  4.888204E-17
    467  4.537106765818E-01  4.218942E-27  3.467302E-25  3.733130E-24  5.222343E-19  2.118727E-18  2.174404E-17  6.714377E-18  1.017739E-16
    468  4.602314649238E-01  1.050067E-26  9.172613E-25  9.977715E-24  1.029798E-18  3.980425E-18  4.129855E-17  1.346268E-17  1.960220E-16
    469  4.709552966107E-01  4.533018E-26  4.397830E-24  4.877927E-23  3.056356E-18  1.079097E-17  1.141676E-16  4.100854E-17  5.559729E-16
    470  4.769745726746E-01  1.009420E-25  1.041790E-23  1.169953E-22  5.535303E-18  1.847636E-17  1.978067E-16  7.530090E-17  9.784776E-16
    471  4.828178172001E-01  2.168256E-25  2.379422E-23  2.706812E-22  9.755786E-18  3.070855E-17  3.328495E-16  1.344107E-16  1.673152E-15
    472  4.927188450138E-01  7.708196E-25  9.415673E-23  1.096811E-21  2.496517E-17  7.052569E-17  7.821810E-16  3.508591E-16  4.046595E-15
    473  5.000000000000E-01  1.920014E-24  2.541842E-22  3.017389E-21  4.907368E-17  1.272632E-16  1.437750E-15  6.988857E-16  7.604147E-15
