 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                zr108         zr109         zr110         zr111         zr112         zr113         zr114         zr115
    360  1.656939516385E-01  8.806860E-18  1.786482E-15  1.787183E-13  1.924780E-13  4.599799E-11  5.358461E-13  4.048665E-12  2.349189E-12
    361  1.664404283242E-01  3.659737E-18  8.470093E-16  9.447080E-14  1.128096E-13  2.691591E-11  3.291576E-13  2.899713E-12  1.979745E-12
    362  1.671401020014E-01  1.554551E-18  4.064135E-16  5.035768E-14  6.625189E-14  1.585087E-11  2.030288E-13  2.103465E-12  1.663953E-12
    363  1.682228463170E-01  3.983107E-19  1.243197E-16  1.822380E-14  2.785561E-14  6.760332E-12  9.316111E-14  1.275283E-12  1.249485E-12
    364  1.688914277275E-01  1.731426E-19  5.874507E-17  9.569094E-15  1.605219E-14  3.956440E-12  5.710652E-14  9.389627E-13  1.040144E-12
    365  1.695862681704E-01  7.536992E-20  2.666264E-17  4.849087E-15  8.959746E-15  2.257680E-12  3.421897E-14  6.848714E-13  8.562789E-13
    366  1.708796298676E-01  2.141151E-20  6.153348E-18  1.359091E-15  3.006001E-15  7.999443E-13  1.330645E-14  3.846107E-13  5.928198E-13
    367  1.720689125062E-01  1.132352E-20  1.725796E-18  4.287517E-16  1.116189E-15  3.139628E-13  5.697427E-15  2.281001E-13  4.205540E-13
    368  1.730357271347E-01  8.611576E-21  7.160249E-19  1.767640E-16  5.233984E-16  1.510951E-13  2.942202E-15  1.498344E-13  3.174042E-13
    369  1.739185931198E-01  7.139914E-21  3.890625E-19  8.542665E-17  2.831483E-16  8.016459E-14  1.662021E-15  1.022474E-13  2.449807E-13
    370  1.748109107026E-01  5.932797E-21  2.542821E-19  4.633160E-17  1.710383E-16  4.439783E-14  9.770365E-16  6.961149E-14  1.883446E-13
    371  1.757092013639E-01  4.812565E-21  1.871431E-19  2.856233E-17  1.171697E-16  2.603163E-14  6.051380E-16  4.729592E-14  1.443288E-13
    372  1.765567714958E-01  3.816247E-21  1.462426E-19  1.984467E-17  9.000116E-17  1.672451E-14  4.075510E-16  3.290917E-14  1.123065E-13
    373  1.775373762473E-01  2.748208E-21  1.087274E-19  1.360641E-17  6.952827E-17  1.059545E-14  2.718477E-16  2.163631E-14  8.395638E-14
    374  1.784803688374E-01  1.858662E-21  7.791486E-20  9.333248E-18  5.359356E-17  7.004080E-15  1.889710E-16  1.446098E-14  6.347386E-14
    375  1.795112536071E-01  1.093331E-21  4.980063E-20  5.792793E-18  3.780635E-17  4.375960E-15  1.252267E-16  9.235936E-15  4.645736E-14
    376  1.804824008025E-01  6.002425E-22  2.996794E-20  3.417274E-18  2.512060E-17  2.698961E-15  8.209428E-17  5.967823E-15  3.419000E-14
    377  1.815169070317E-01  2.867493E-22  1.598560E-20  1.792240E-18  1.491507E-17  1.538806E-15  5.031761E-17  3.644649E-15  2.402707E-14
    378  1.825428215499E-01  1.276597E-22  8.019972E-21  8.870845E-19  8.312684E-18  8.598406E-16  3.049662E-17  2.161793E-15  1.637202E-14
    379  1.841355644659E-01  3.281639E-23  2.525136E-21  2.757756E-19  3.074446E-18  3.560808E-16  1.466977E-17  8.948608E-16  8.343293E-15
    380  1.856860183354E-01  8.220029E-24  7.813770E-22  8.546260E-20  1.110463E-18  1.685135E-16  8.236807E-18  3.558969E-16  3.952736E-15
    381  1.870847965371E-01  2.325358E-24  2.685368E-22  2.986805E-20  4.392375E-19  9.716573E-17  5.577170E-18  1.532063E-16  1.884587E-15
    382  1.883699545972E-01  7.595757E-25  1.021841E-22  1.172076E-20  1.899735E-19  6.391241E-17  4.228478E-18  7.486674E-17  9.154511E-16
    383  1.895671856375E-01  2.926743E-25  4.296285E-23  5.130572E-21  8.969873E-20  4.546928E-17  3.408761E-18  4.305073E-17  4.573132E-16
    384  1.907324824205E-01  1.351645E-25  1.965200E-23  2.460070E-21  4.552410E-20  3.354252E-17  2.824320E-18  2.903743E-17  2.331906E-16
    385  1.917913284253E-01  7.989276E-26  1.046949E-23  1.373249E-21  2.627615E-20  2.577005E-17  2.403965E-18  2.280255E-17  1.303934E-16
    386  1.928179034582E-01  5.557173E-26  6.207739E-24  8.552003E-22  1.658261E-20  2.007153E-17  2.064975E-18  1.944543E-17  7.872230E-17
    387  1.939781308337E-01  4.174521E-26  3.838484E-24  5.632263E-22  1.083337E-20  1.517821E-17  1.742968E-18  1.714393E-17  4.985807E-17
    388  1.950365569225E-01  3.432949E-26  2.691303E-24  4.229421E-22  7.935088E-21  1.176664E-17  1.493776E-18  1.570643E-17  3.716474E-17
    389  1.963061656501E-01  2.834382E-26  1.895108E-24  3.284022E-22  5.891761E-21  8.660786E-18  1.240714E-18  1.440314E-17  3.001128E-17
    390  1.975160386553E-01  2.415564E-26  1.423245E-24  2.742979E-22  4.673352E-21  6.454076E-18  1.038309E-18  1.340795E-17  2.692687E-17
    391  1.988970783448E-01  2.041499E-26  1.061740E-24  2.334144E-22  3.726624E-21  4.598984E-18  8.456555E-19  1.246475E-17  2.527260E-17
    392  2.001908516564E-01  1.758973E-26  8.250928E-25  2.060226E-22  3.084657E-21  3.337763E-18  6.964018E-19  1.172264E-17  2.448486E-17
    393  2.023233395230E-01  1.391820E-26  5.657851E-25  1.734971E-22  2.328825E-21  1.955506E-18  5.035868E-19  1.073449E-17  2.379242E-17
    394  2.035207364909E-01  1.227158E-26  4.677281E-25  1.596452E-22  2.014473E-21  1.444228E-18  4.189502E-19  1.028677E-17  2.355105E-17
    395  2.047171141817E-01  1.085276E-26  3.933499E-25  1.480609E-22  1.757426E-21  1.065088E-18  3.481194E-19  9.905072E-18  2.337263E-17
    396  2.061861175315E-01  9.376820E-27  3.264454E-25  1.363507E-22  1.503739E-21  7.320263E-19  2.769436E-19  9.517134E-18  2.322618E-17
    397  2.075162532616E-01  8.254909E-27  2.833233E-25  1.277366E-22  1.321011E-21  5.213810E-19  2.249485E-19  9.235370E-18  2.316099E-17
    398  2.088103947538E-01  7.322824E-27  2.533017E-25  1.208775E-22  1.177340E-21  3.753644E-19  1.836624E-19  9.019299E-18  2.316254E-17
    399  2.102374295066E-01  6.445473E-27  2.306378E-25  1.147747E-22  1.050026E-21  2.623230E-19  1.468649E-19  8.843148E-18  2.324531E-17
    400  2.116254943500E-01  5.715217E-27  2.166833E-25  1.100455E-22  9.509072E-22  1.864047E-19  1.182254E-19  8.730888E-18  2.341500E-17
    401  2.137594200207E-01  4.768003E-27  2.067624E-25  1.045420E-22  8.340305E-22  1.125601E-19  8.484911E-20  8.665048E-18  2.386332E-17
    402  2.149968302441E-01  4.301162E-27  2.059427E-25  1.020966E-22  7.811807E-22  8.543411E-20  7.010051E-20  8.682876E-18  2.423401E-17
    403  2.163578604848E-01  3.833526E-27  2.083407E-25  9.989601E-23  7.327841E-22  6.426987E-20  5.688239E-20  8.747200E-18  2.473944E-17
    404  2.188327022992E-01  3.095046E-27  2.201525E-25  9.702541E-23  6.657591E-22  4.090385E-20  3.905275E-20  8.977611E-18  2.592816E-17
    405  2.210861741802E-01  2.535463E-27  2.381557E-25  9.561176E-23  6.237956E-22  2.967180E-20  2.785113E-20  9.307399E-18  2.732215E-17
    406  2.231360986547E-01  2.104025E-27  2.601431E-25  9.538151E-23  5.989953E-22  2.407485E-20  2.057735E-20  9.703095E-18  2.885995E-17
    407  2.249661932162E-01  1.772783E-27  2.842664E-25  9.610605E-23  5.865552E-22  2.130161E-20  1.578988E-20  1.013350E-17  3.046401E-17
    408  2.266023391923E-01  1.514792E-27  3.094732E-25  9.755799E-23  5.826774E-22  1.996993E-20  1.253780E-20  1.058204E-17  3.209782E-17
    409  2.291569547831E-01  1.167959E-27  3.556561E-25  1.014258E-22  5.894647E-22  1.930742E-20  8.893286E-21  1.141184E-17  3.507047E-17
    410  2.305971902523E-01  1.008640E-27  3.851221E-25  1.044722E-22  5.997843E-22  1.946950E-20  7.422853E-21  1.195650E-17  3.700340E-17
    411  2.319348711247E-01  8.718122E-28  4.142669E-25  1.078126E-22  6.131599E-22  1.987538E-20  6.343767E-21  1.251834E-17  3.898947E-17
    412  2.335360820165E-01  7.243427E-28  4.504537E-25  1.123220E-22  6.332610E-22  2.061553E-20  5.343431E-21  1.327105E-17  4.164318E-17
    413  2.351317971316E-01  5.949346E-28  4.860670E-25  1.170778E-22  6.564079E-22  2.155457E-20  4.597614E-21  1.412236E-17  4.463918E-17
    414  2.376293164755E-01  4.164203E-28  5.327805E-25  1.236581E-22  6.929741E-22  2.319075E-20  3.797989E-21  1.570862E-17  5.021496E-17
    415  2.399259738388E-01  2.830547E-28  5.505451E-25  1.259453E-22  7.151292E-22  2.444968E-20  3.321361E-21  1.752721E-17  5.660502E-17
    416  2.420046682363E-01  1.843977E-28  5.291460E-25  1.215829E-22  7.117246E-22  2.488184E-20  2.999106E-21  1.956250E-17  6.376405E-17
    417  2.451201276448E-01  7.232098E-29  4.170049E-25  9.984757E-23  6.475032E-22  2.354937E-20  2.568987E-21  2.341462E-17  7.738227E-17
    418  2.467564269033E-01  4.505225E-29  3.329486E-25  8.301400E-23  5.917341E-22  2.204376E-20  2.349679E-21  2.577650E-17  8.580780E-17
    419  2.483354027874E-01  2.400797E-29  2.518680E-25  6.620885E-23  5.352488E-22  2.044194E-20  2.155976E-21  2.818443E-17  9.448091E-17
    420  2.499258654919E-01  1.165137E-29  1.807941E-25  5.088310E-23  4.849578E-22  1.900773E-20  1.995060E-21  3.065038E-17  1.034704E-16
    421  2.515152656983E-01  4.962142E-30  1.251856E-25  3.833062E-23  4.470729E-22  1.797788E-20  1.880200E-21  3.308892E-17  1.124857E-16
    422  2.542060864984E-01  1.000000E-30  6.413008E-26  2.354446E-23  4.153476E-22  1.738510E-20  1.800093E-21  3.709398E-17  1.275953E-16
    423  2.556901221114E-01  1.734534E-30  4.406520E-26  1.821381E-23  4.142163E-22  1.767988E-20  1.815111E-21  3.926021E-17  1.359238E-16
    424  2.570805114381E-01  1.842988E-30  3.107805E-26  1.450155E-23  4.222812E-22  1.832730E-20  1.863736E-21  4.129903E-17  1.438502E-16
    425  2.598984391343E-01  1.000000E-30  1.575674E-26  9.533939E-24  4.622173E-22  2.066761E-20  2.054814E-21  4.559741E-17  1.607752E-16
    426  2.622653138568E-01  2.684532E-30  9.509367E-27  7.012094E-24  5.177095E-22  2.366498E-20  2.303597E-21  4.954022E-17  1.764718E-16
    427  2.644885215151E-01  6.232218E-30  6.499009E-27  5.435017E-24  5.872348E-22  2.736099E-20  2.607916E-21  5.365114E-17  1.929514E-16
    428  2.667229470066E-01  1.032359E-29  5.022023E-27  4.336051E-24  6.745159E-22  3.200414E-20  2.984121E-21  5.827710E-17  2.116020E-16
    429  2.687894382327E-01  1.543938E-29  4.455579E-27  3.611090E-24  7.718174E-22  3.721809E-20  3.398505E-21  6.306502E-17  2.310106E-16
    430  2.709436570286E-01  2.083093E-29  4.366741E-27  3.070830E-24  8.918437E-22  4.371684E-20  3.904291E-21  6.863699E-17  2.537253E-16
    431  2.728595154549E-01  2.817648E-29  4.578598E-27  2.734645E-24  1.016258E-21  5.053158E-20  4.423614E-21  7.413374E-17  2.762641E-16
    432  2.763050324764E-01  3.635044E-29  5.465340E-27  2.405659E-24  1.288159E-21  6.567938E-20  5.544967E-21  8.541769E-17  3.229254E-16
    433  2.797281875476E-01  5.654314E-29  6.939884E-27  2.384734E-24  1.631374E-21  8.522931E-20  6.940176E-21  9.857802E-17  3.779739E-16
    434  2.831107064370E-01  8.646016E-29  9.068727E-27  2.656155E-24  2.059286E-21  1.101501E-19  8.656142E-21  1.136969E-16  4.419761E-16
    435  2.863632962154E-01  1.276114E-28  1.193782E-26  3.217156E-24  2.574727E-21  1.408143E-19  1.069689E-20  1.304372E-16  5.136888E-16
    436  2.894106333807E-01  1.810590E-28  1.560800E-26  4.061244E-24  3.173312E-21  1.771314E-19  1.303922E-20  1.483092E-16  5.911122E-16
    437  2.941185503109E-01  2.976991E-28  2.394682E-26  6.170047E-24  4.385595E-21  2.524458E-19  1.771599E-20  1.807177E-16  7.334221E-16
    438  2.983685787405E-01  4.754819E-28  3.563907E-26  9.289909E-24  5.885909E-21  3.480525E-19  2.341437E-20  2.159338E-16  8.903201E-16
    439  3.021949729112E-01  7.236202E-28  5.135633E-26  1.361027E-23  7.694240E-21  4.658005E-19  3.018928E-20  2.535724E-16  1.060038E-15
    440  3.059150641439E-01  1.087583E-27  7.371420E-26  1.989195E-23  1.002042E-20  6.201931E-19  3.879521E-20  2.967749E-16  1.256850E-15
    441  3.094680949786E-01  1.608925E-27  1.046996E-25  2.876257E-23  1.294922E-20  8.180046E-19  4.950165E-20  3.454898E-16  1.480766E-15
    442  3.127856926026E-01  2.324630E-27  1.460506E-25  4.080069E-23  1.652103E-20  1.063039E-18  6.241312E-20  3.990157E-16  1.728678E-15
    443  3.178598433803E-01  4.113190E-27  2.454690E-25  7.034387E-23  2.419046E-20  1.598916E-18  8.975324E-20  4.999182E-16  2.199956E-15
    444  3.224504526026E-01  6.965776E-27  3.969895E-25  1.163659E-22  3.450085E-20  2.333191E-18  1.259388E-19  6.170935E-16  2.751770E-15
    445  3.266870398371E-01  1.141364E-26  6.241779E-25  1.867336E-22  4.829808E-20  3.331668E-18  1.736734E-19  7.543501E-16  3.402335E-15
    446  3.305577136787E-01  1.801516E-26  9.498600E-25  2.893869E-22  6.613946E-20  4.640500E-18  2.345841E-19  9.116327E-16  4.151640E-15
    447  3.362681054783E-01  3.556195E-26  1.778693E-24  5.562059E-22  1.062375E-19  7.626974E-18  3.692436E-19  1.217796E-15  5.617871E-15
    448  3.414589872690E-01  6.616398E-26  3.160126E-24  1.010726E-21  1.646369E-19  1.204102E-17  5.617257E-19  1.599248E-15  7.453434E-15
    449  3.462773530350E-01  1.176680E-25  5.393097E-24  1.759636E-21  2.480111E-19  1.841570E-17  8.317061E-19  2.071589E-15  9.733925E-15
    450  3.508856189623E-01  2.037505E-25  8.991267E-24  2.986996E-21  3.673827E-19  2.762338E-17  1.211689E-18  2.662195E-15  1.259108E-14
    451  3.552628710565E-01  3.427265E-25  1.461111E-23  4.932686E-21  5.337989E-19  4.054090E-17  1.732673E-18  3.384005E-15  1.608518E-14
    452  3.595141079779E-01  5.674417E-25  2.342829E-23  8.025430E-21  7.677006E-19  5.876929E-17  2.453077E-18  4.275197E-15  2.039598E-14
    453  3.636744849418E-01  9.293252E-25  3.724006E-23  1.292580E-20  1.096731E-18  8.445863E-17  3.450188E-18  5.376754E-15  2.571283E-14
    454  3.676260234901E-01  1.485656E-24  5.794977E-23  2.034531E-20  1.541590E-18  1.191854E-16  4.777066E-18  6.688491E-15  3.202190E-14
    455  3.714655117309E-01  2.346388E-24  8.927996E-23  3.166124E-20  2.151008E-18  1.666627E-16  6.566652E-18  8.275931E-15  3.962060E-14
    456  3.752653942304E-01  3.694655E-24  1.373620E-22  4.914458E-20  2.999800E-18  2.325392E-16  9.020423E-18  1.023077E-14  4.892141E-14
    457  3.809506426681E-01  7.319046E-24  2.635094E-22  9.532752E-20  4.968114E-18  3.841824E-16  1.459494E-17  1.410031E-14  6.715332E-14
    458  3.865190953769E-01  1.438783E-23  5.035963E-22  1.836578E-19  8.223749E-18  6.319584E-16  2.359013E-17  1.941922E-14  9.186267E-14
    459  3.928522091207E-01  3.129643E-23  1.064996E-21  3.906105E-19  1.479091E-17  1.123102E-15  4.123697E-17  2.821034E-14  1.319483E-13
    460  3.991093841216E-01  6.794128E-23  2.258729E-21  8.298605E-19  2.681516E-17  2.001672E-15  7.256741E-17  4.128522E-14  1.901831E-13
    461  4.054183851758E-01  1.489390E-22  4.860145E-21  1.781466E-18  4.950777E-17  3.612852E-15  1.297847E-16  6.138100E-14  2.772447E-13
    462  4.147392755742E-01  4.728644E-22  1.515804E-20  5.489216E-18  1.245365E-16  8.697245E-15  3.102967E-16  1.125390E-13  4.896208E-13
    463  4.232199499949E-01  1.331328E-21  4.239840E-20  1.506283E-17  2.901761E-16  1.926056E-14  6.875893E-16  1.979805E-13  8.249896E-13
    464  4.316976825025E-01  3.676245E-21  1.173732E-19  4.053249E-17  6.762828E-16  4.220769E-14  1.517343E-15  3.500085E-13  1.384051E-12
    465  4.393401554526E-01  9.042794E-21  2.917010E-19  9.730687E-17  1.450632E-15  8.480805E-14  3.084526E-15  5.858475E-13  2.190213E-12
    466  4.465935084243E-01  2.098871E-20  6.873944E-19  2.202939E-16  2.997014E-15  1.633406E-13  6.034175E-15  9.561505E-13  3.359882E-12
    467  4.537106765818E-01  4.748827E-20  1.587625E-18  4.852858E-16  6.128714E-15  3.092992E-13  1.165463E-14  1.550564E-12  5.080779E-12
    468  4.602314649238E-01  9.958130E-20  3.407883E-18  9.906103E-16  1.185000E-14  5.535757E-13  2.132799E-14  2.425119E-12  7.389394E-12
    469  4.709552966107E-01  3.315581E-19  1.189773E-17  3.137029E-15  3.535836E-14  1.434865E-12  5.787683E-14  5.129919E-12  1.360277E-11
    470  4.769745726746E-01  6.457512E-19  2.389500E-17  5.917013E-15  6.557250E-14  2.441753E-12  1.016080E-13  7.884267E-12  1.912244E-11
    471  4.828178172001E-01  1.225945E-18  4.687961E-17  1.085915E-14  1.196545E-13  4.079795E-12  1.757231E-13  1.205371E-11  2.660312E-11
    472  4.927188450138E-01  3.579203E-18  1.454888E-16  2.971654E-14  3.318495E-13  9.652725E-12  4.451804E-13  2.516265E-11  4.653895E-11
    473  5.000000000000E-01  7.769942E-18  3.314373E-16  6.108985E-14  7.008478E-13  1.801580E-11  8.810347E-13  4.378598E-11  7.024552E-11
